,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
4382,290,266.0,11,1,0,5.0,4.0,10.0,5.0,9.0,25.0,20.0,20.0,25.0,0.0,2
4385,290,269.0,11,1,0,5.0,4.0,10.0,5.0,9.0,20.0,10.0,30.0,15.0,15.0,2
4387,290,271.0,11,1,0,5.0,4.0,10.0,5.0,9.0,10.0,15.0,40.0,15.0,10.0,2
4388,290,272.0,11,1,0,5.0,4.0,10.0,5.0,9.0,25.0,20.0,25.0,25.0,5.0,2
4390,291,253.0,11,1,0,6.0,9.0,9.0,7.0,9.0,25.0,30.0,10.0,10.0,5.0,2
4392,291,255.0,11,1,0,6.0,9.0,9.0,7.0,9.0,16.67,16.67,16.67,16.67,16.67,2
4393,291,256.0,11,1,0,6.0,9.0,9.0,7.0,9.0,15.0,25.0,20.0,20.0,10.0,2
4397,291,260.0,11,1,1,6.0,9.0,9.0,7.0,9.0,19.0,20.0,19.0,14.0,13.0,2
4398,291,261.0,11,1,1,6.0,9.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,2
4404,291,267.0,11,1,0,6.0,9.0,9.0,7.0,9.0,20.0,30.0,10.0,15.0,10.0,2
4407,291,270.0,11,1,0,6.0,9.0,9.0,7.0,9.0,16.0,16.0,19.0,17.0,14.0,2
4421,292,263.0,11,1,1,8.0,10.0,10.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,2
4431,293,252.0,11,1,0,7.0,10.0,9.0,9.0,9.0,0.0,25.0,25.0,25.0,25.0,2
4447,293,268.0,11,1,1,7.0,10.0,9.0,9.0,9.0,30.0,20.0,20.0,10.0,15.0,2
4452,294,308.0,12,0,0,9.0,10.0,9.0,7.0,7.0,17.0,19.0,18.0,17.0,11.0,2
4455,294,311.0,12,0,0,9.0,10.0,9.0,7.0,7.0,50.0,20.0,10.0,10.0,5.0,2
4467,295,309.0,12,0,0,7.0,10.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,2
4468,295,310.0,12,0,0,7.0,10.0,8.0,8.0,8.0,24.0,15.0,20.0,20.0,8.0,2
4470,295,312.0,12,0,0,7.0,10.0,8.0,8.0,8.0,25.0,5.0,30.0,15.0,5.0,2
4471,295,313.0,12,0,0,7.0,10.0,8.0,8.0,8.0,19.0,13.0,18.0,18.0,10.0,2
4473,295,315.0,12,0,0,7.0,10.0,8.0,8.0,8.0,6.67,19.05,42.86,9.52,14.29,2
4474,295,316.0,12,0,0,7.0,10.0,8.0,8.0,8.0,25.0,20.0,15.0,25.0,10.0,2
4475,295,317.0,12,0,0,7.0,10.0,8.0,8.0,8.0,50.0,0.0,20.0,20.0,0.0,2
4477,295,319.0,12,0,0,7.0,10.0,8.0,8.0,8.0,20.0,25.0,20.0,10.0,5.0,2
4478,295,320.0,12,0,0,7.0,10.0,8.0,8.0,8.0,20.0,16.0,16.0,16.0,16.0,2
4479,295,321.0,12,0,0,7.0,10.0,8.0,8.0,8.0,30.0,15.0,15.0,20.0,10.0,2
4481,296,309.0,12,0,0,8.0,9.0,10.0,6.0,9.0,20.0,20.0,20.0,20.0,10.0,2
4482,296,310.0,12,0,0,8.0,9.0,10.0,6.0,9.0,24.0,15.0,20.0,20.0,8.0,2
4484,296,312.0,12,0,0,8.0,9.0,10.0,6.0,9.0,25.0,5.0,30.0,15.0,5.0,2
4485,296,313.0,12,0,0,8.0,9.0,10.0,6.0,9.0,19.0,13.0,18.0,18.0,10.0,2
4487,296,315.0,12,0,0,8.0,9.0,10.0,6.0,9.0,6.67,19.05,42.86,9.52,14.29,2
4488,296,316.0,12,0,1,8.0,9.0,10.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,2
4489,296,317.0,12,0,1,8.0,9.0,10.0,6.0,9.0,50.0,0.0,20.0,20.0,0.0,2
4491,296,319.0,12,0,1,8.0,9.0,10.0,6.0,9.0,20.0,25.0,20.0,10.0,5.0,2
4492,296,320.0,12,0,0,8.0,9.0,10.0,6.0,9.0,20.0,16.0,16.0,16.0,16.0,2
4493,296,321.0,12,0,0,8.0,9.0,10.0,6.0,9.0,30.0,15.0,15.0,20.0,10.0,2
4495,297,309.0,12,0,0,8.0,10.0,8.0,9.0,9.0,20.0,20.0,20.0,20.0,10.0,2
4496,297,310.0,12,0,1,8.0,10.0,8.0,9.0,9.0,24.0,15.0,20.0,20.0,8.0,2
4498,297,312.0,12,0,0,8.0,10.0,8.0,9.0,9.0,25.0,5.0,30.0,15.0,5.0,2
4499,297,313.0,12,0,0,8.0,10.0,8.0,9.0,9.0,19.0,13.0,18.0,18.0,10.0,2
4501,297,315.0,12,0,0,8.0,10.0,8.0,9.0,9.0,6.67,19.05,42.86,9.52,14.29,2
4502,297,316.0,12,0,1,8.0,10.0,8.0,9.0,9.0,25.0,20.0,15.0,25.0,10.0,2
4503,297,317.0,12,0,0,8.0,10.0,8.0,9.0,9.0,50.0,0.0,20.0,20.0,0.0,2
4505,297,319.0,12,0,1,8.0,10.0,8.0,9.0,9.0,20.0,25.0,20.0,10.0,5.0,2
4506,297,320.0,12,0,0,8.0,10.0,8.0,9.0,9.0,20.0,16.0,16.0,16.0,16.0,2
4507,297,321.0,12,0,0,8.0,10.0,8.0,9.0,9.0,30.0,15.0,15.0,20.0,10.0,2
4509,298,309.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,2
4510,298,310.0,12,0,0,7.0,10.0,10.0,9.0,10.0,24.0,15.0,20.0,20.0,8.0,2
4512,298,312.0,12,0,0,7.0,10.0,10.0,9.0,10.0,25.0,5.0,30.0,15.0,5.0,2
4513,298,313.0,12,0,0,7.0,10.0,10.0,9.0,10.0,19.0,13.0,18.0,18.0,10.0,2
4515,298,315.0,12,0,0,7.0,10.0,10.0,9.0,10.0,6.67,19.05,42.86,9.52,14.29,2
4516,298,316.0,12,0,0,7.0,10.0,10.0,9.0,10.0,25.0,20.0,15.0,25.0,10.0,2
4517,298,317.0,12,0,0,7.0,10.0,10.0,9.0,10.0,50.0,0.0,20.0,20.0,0.0,2
4519,298,319.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,25.0,20.0,10.0,5.0,2
4520,298,320.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,16.0,16.0,16.0,16.0,2
4521,298,321.0,12,0,0,7.0,10.0,10.0,9.0,10.0,30.0,15.0,15.0,20.0,10.0,2
4522,299,308.0,12,0,0,6.0,9.0,8.0,9.0,9.0,17.0,19.0,18.0,17.0,11.0,2
4525,299,311.0,12,0,0,6.0,9.0,8.0,9.0,9.0,50.0,20.0,10.0,10.0,5.0,2
4537,300,309.0,12,0,0,8.0,9.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,2
4538,300,310.0,12,0,0,8.0,9.0,9.0,9.0,10.0,24.0,15.0,20.0,20.0,8.0,2
4540,300,312.0,12,0,0,8.0,9.0,9.0,9.0,10.0,25.0,5.0,30.0,15.0,5.0,2
4541,300,313.0,12,0,0,8.0,9.0,9.0,9.0,10.0,19.0,13.0,18.0,18.0,10.0,2
4543,300,315.0,12,0,0,8.0,9.0,9.0,9.0,10.0,6.67,19.05,42.86,9.52,14.29,2
4544,300,316.0,12,0,1,8.0,9.0,9.0,9.0,10.0,25.0,20.0,15.0,25.0,10.0,2
4545,300,317.0,12,0,0,8.0,9.0,9.0,9.0,10.0,50.0,0.0,20.0,20.0,0.0,2
4547,300,319.0,12,0,1,8.0,9.0,9.0,9.0,10.0,20.0,25.0,20.0,10.0,5.0,2
4548,300,320.0,12,0,0,8.0,9.0,9.0,9.0,10.0,20.0,16.0,16.0,16.0,16.0,2
4549,300,321.0,12,0,0,8.0,9.0,9.0,9.0,10.0,30.0,15.0,15.0,20.0,10.0,2
4551,301,309.0,12,0,1,9.0,9.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,2
4552,301,310.0,12,0,0,9.0,9.0,9.0,8.0,8.0,24.0,15.0,20.0,20.0,8.0,2
4554,301,312.0,12,0,0,9.0,9.0,9.0,8.0,8.0,25.0,5.0,30.0,15.0,5.0,2
4555,301,313.0,12,0,0,9.0,9.0,9.0,8.0,8.0,19.0,13.0,18.0,18.0,10.0,2
4557,301,315.0,12,0,0,9.0,9.0,9.0,8.0,8.0,6.67,19.05,42.86,9.52,14.29,2
4558,301,316.0,12,0,0,9.0,9.0,9.0,8.0,8.0,25.0,20.0,15.0,25.0,10.0,2
4559,301,317.0,12,0,0,9.0,9.0,9.0,8.0,8.0,50.0,0.0,20.0,20.0,0.0,2
4561,301,319.0,12,0,0,9.0,9.0,9.0,8.0,8.0,20.0,25.0,20.0,10.0,5.0,2
4562,301,320.0,12,0,0,9.0,9.0,9.0,8.0,8.0,20.0,16.0,16.0,16.0,16.0,2
4563,301,321.0,12,0,0,9.0,9.0,9.0,8.0,8.0,30.0,15.0,15.0,20.0,10.0,2
4565,302,309.0,12,0,0,8.0,8.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,2
4566,302,310.0,12,0,0,8.0,8.0,8.0,8.0,10.0,24.0,15.0,20.0,20.0,8.0,2
4568,302,312.0,12,0,0,8.0,8.0,8.0,8.0,10.0,25.0,5.0,30.0,15.0,5.0,2
4569,302,313.0,12,0,0,8.0,8.0,8.0,8.0,10.0,19.0,13.0,18.0,18.0,10.0,2
4571,302,315.0,12,0,0,8.0,8.0,8.0,8.0,10.0,6.67,19.05,42.86,9.52,14.29,2
4572,302,316.0,12,0,0,8.0,8.0,8.0,8.0,10.0,25.0,20.0,15.0,25.0,10.0,2
4573,302,317.0,12,0,0,8.0,8.0,8.0,8.0,10.0,50.0,0.0,20.0,20.0,0.0,2
4575,302,319.0,12,0,0,8.0,8.0,8.0,8.0,10.0,20.0,25.0,20.0,10.0,5.0,2
4576,302,320.0,12,0,0,8.0,8.0,8.0,8.0,10.0,20.0,16.0,16.0,16.0,16.0,2
4577,302,321.0,12,0,0,8.0,8.0,8.0,8.0,10.0,30.0,15.0,15.0,20.0,10.0,2
4579,303,309.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,20.0,20.0,20.0,10.0,2
4580,303,310.0,12,0,0,8.0,10.0,8.0,9.0,6.0,24.0,15.0,20.0,20.0,8.0,2
4582,303,312.0,12,0,0,8.0,10.0,8.0,9.0,6.0,25.0,5.0,30.0,15.0,5.0,2
4583,303,313.0,12,0,1,8.0,10.0,8.0,9.0,6.0,19.0,13.0,18.0,18.0,10.0,2
4585,303,315.0,12,0,0,8.0,10.0,8.0,9.0,6.0,6.67,19.05,42.86,9.52,14.29,2
4586,303,316.0,12,0,0,8.0,10.0,8.0,9.0,6.0,25.0,20.0,15.0,25.0,10.0,2
4587,303,317.0,12,0,0,8.0,10.0,8.0,9.0,6.0,50.0,0.0,20.0,20.0,0.0,2
4589,303,319.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,25.0,20.0,10.0,5.0,2
4590,303,320.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,16.0,16.0,16.0,16.0,2
4591,303,321.0,12,0,0,8.0,10.0,8.0,9.0,6.0,30.0,15.0,15.0,20.0,10.0,2
4593,304,309.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,20.0,20.0,20.0,10.0,2
4594,304,310.0,12,0,0,6.0,10.0,8.0,10.0,8.0,24.0,15.0,20.0,20.0,8.0,2
4596,304,312.0,12,0,0,6.0,10.0,8.0,10.0,8.0,25.0,5.0,30.0,15.0,5.0,2
4597,304,313.0,12,0,0,6.0,10.0,8.0,10.0,8.0,19.0,13.0,18.0,18.0,10.0,2
4599,304,315.0,12,0,0,6.0,10.0,8.0,10.0,8.0,6.67,19.05,42.86,9.52,14.29,2
4600,304,316.0,12,0,0,6.0,10.0,8.0,10.0,8.0,25.0,20.0,15.0,25.0,10.0,2
4601,304,317.0,12,0,1,6.0,10.0,8.0,10.0,8.0,50.0,0.0,20.0,20.0,0.0,2
4603,304,319.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,25.0,20.0,10.0,5.0,2
4604,304,320.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,16.0,16.0,16.0,16.0,2
4605,304,321.0,12,0,0,6.0,10.0,8.0,10.0,8.0,30.0,15.0,15.0,20.0,10.0,2
4606,305,308.0,12,0,0,7.0,9.0,9.0,8.0,5.0,17.0,19.0,18.0,17.0,11.0,2
4609,305,311.0,12,0,0,7.0,9.0,9.0,8.0,5.0,50.0,20.0,10.0,10.0,5.0,2
4620,306,308.0,12,0,0,6.0,9.0,8.0,8.0,8.0,17.0,19.0,18.0,17.0,11.0,2
4623,306,311.0,12,0,0,6.0,9.0,8.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,2
4634,307,308.0,12,0,0,5.0,8.0,8.0,7.0,8.0,17.0,19.0,18.0,17.0,11.0,2
4637,307,311.0,12,0,0,5.0,8.0,8.0,7.0,8.0,50.0,20.0,10.0,10.0,5.0,2
4648,308,294.0,12,1,0,7.0,10.0,8.0,8.0,7.0,20.0,20.0,35.0,5.0,10.0,2
4653,308,299.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,40.0,10.0,20.0,10.0,2
4659,308,305.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,47.0,16.0,12.0,3.0,2
4660,308,306.0,12,1,0,7.0,10.0,8.0,8.0,7.0,16.0,20.0,19.0,16.0,18.0,2
4661,308,307.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,20.0,20.0,15.0,20.0,2
4663,309,295.0,12,1,0,7.0,8.0,9.0,9.0,7.0,10.0,18.0,20.0,16.0,16.0,2
4664,309,296.0,12,1,0,7.0,8.0,9.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,2
4665,309,297.0,12,1,0,7.0,8.0,9.0,9.0,7.0,25.0,25.0,15.0,15.0,10.0,2
4666,309,298.0,12,1,0,7.0,8.0,9.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,2
4668,309,300.0,12,1,0,7.0,8.0,9.0,9.0,7.0,15.0,20.0,25.0,15.0,15.0,2
4669,309,301.0,12,1,1,7.0,8.0,9.0,9.0,7.0,20.0,20.0,20.0,20.0,10.0,2
4670,309,302.0,12,1,0,7.0,8.0,9.0,9.0,7.0,50.0,5.0,20.0,10.0,5.0,2
4671,309,303.0,12,1,0,7.0,8.0,9.0,9.0,7.0,20.0,25.0,25.0,10.0,15.0,2
4672,309,304.0,12,1,0,7.0,8.0,9.0,9.0,7.0,5.0,20.0,25.0,25.0,15.0,2
4677,310,295.0,12,1,0,7.0,6.0,7.0,8.0,4.0,10.0,18.0,20.0,16.0,16.0,2
4678,310,296.0,12,1,0,7.0,6.0,7.0,8.0,4.0,15.0,20.0,35.0,15.0,5.0,2
4679,310,297.0,12,1,1,7.0,6.0,7.0,8.0,4.0,25.0,25.0,15.0,15.0,10.0,2
4680,310,298.0,12,1,0,7.0,6.0,7.0,8.0,4.0,10.0,30.0,20.0,10.0,15.0,2
4682,310,300.0,12,1,0,7.0,6.0,7.0,8.0,4.0,15.0,20.0,25.0,15.0,15.0,2
4683,310,301.0,12,1,0,7.0,6.0,7.0,8.0,4.0,20.0,20.0,20.0,20.0,10.0,2
4684,310,302.0,12,1,0,7.0,6.0,7.0,8.0,4.0,50.0,5.0,20.0,10.0,5.0,2
4685,310,303.0,12,1,0,7.0,6.0,7.0,8.0,4.0,20.0,25.0,25.0,10.0,15.0,2
4686,310,304.0,12,1,0,7.0,6.0,7.0,8.0,4.0,5.0,20.0,25.0,25.0,15.0,2
4690,311,294.0,12,1,0,9.0,9.0,9.0,10.0,3.0,20.0,20.0,35.0,5.0,10.0,2
4695,311,299.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,40.0,10.0,20.0,10.0,2
4701,311,305.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,47.0,16.0,12.0,3.0,2
4702,311,306.0,12,1,0,9.0,9.0,9.0,10.0,3.0,16.0,20.0,19.0,16.0,18.0,2
4703,311,307.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,20.0,20.0,15.0,20.0,2
4705,312,295.0,12,1,0,8.0,7.0,9.0,7.0,9.0,10.0,18.0,20.0,16.0,16.0,2
4706,312,296.0,12,1,0,8.0,7.0,9.0,7.0,9.0,15.0,20.0,35.0,15.0,5.0,2
4707,312,297.0,12,1,0,8.0,7.0,9.0,7.0,9.0,25.0,25.0,15.0,15.0,10.0,2
4708,312,298.0,12,1,0,8.0,7.0,9.0,7.0,9.0,10.0,30.0,20.0,10.0,15.0,2
4710,312,300.0,12,1,0,8.0,7.0,9.0,7.0,9.0,15.0,20.0,25.0,15.0,15.0,2
4711,312,301.0,12,1,0,8.0,7.0,9.0,7.0,9.0,20.0,20.0,20.0,20.0,10.0,2
4712,312,302.0,12,1,0,8.0,7.0,9.0,7.0,9.0,50.0,5.0,20.0,10.0,5.0,2
4713,312,303.0,12,1,0,8.0,7.0,9.0,7.0,9.0,20.0,25.0,25.0,10.0,15.0,2
4714,312,304.0,12,1,0,8.0,7.0,9.0,7.0,9.0,5.0,20.0,25.0,25.0,15.0,2
4719,313,295.0,12,1,0,7.0,8.0,8.0,8.0,6.0,10.0,18.0,20.0,16.0,16.0,2
4720,313,296.0,12,1,0,7.0,8.0,8.0,8.0,6.0,15.0,20.0,35.0,15.0,5.0,2
4721,313,297.0,12,1,0,7.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,2
4722,313,298.0,12,1,0,7.0,8.0,8.0,8.0,6.0,10.0,30.0,20.0,10.0,15.0,2
4724,313,300.0,12,1,0,7.0,8.0,8.0,8.0,6.0,15.0,20.0,25.0,15.0,15.0,2
4725,313,301.0,12,1,0,7.0,8.0,8.0,8.0,6.0,20.0,20.0,20.0,20.0,10.0,2
4726,313,302.0,12,1,0,7.0,8.0,8.0,8.0,6.0,50.0,5.0,20.0,10.0,5.0,2
4727,313,303.0,12,1,1,7.0,8.0,8.0,8.0,6.0,20.0,25.0,25.0,10.0,15.0,2
4728,313,304.0,12,1,0,7.0,8.0,8.0,8.0,6.0,5.0,20.0,25.0,25.0,15.0,2
4747,315,295.0,12,1,0,6.0,10.0,8.0,6.0,7.0,10.0,18.0,20.0,16.0,16.0,2
4748,315,296.0,12,1,0,6.0,10.0,8.0,6.0,7.0,15.0,20.0,35.0,15.0,5.0,2
4749,315,297.0,12,1,0,6.0,10.0,8.0,6.0,7.0,25.0,25.0,15.0,15.0,10.0,2
4750,315,298.0,12,1,0,6.0,10.0,8.0,6.0,7.0,10.0,30.0,20.0,10.0,15.0,2
4752,315,300.0,12,1,0,6.0,10.0,8.0,6.0,7.0,15.0,20.0,25.0,15.0,15.0,2
4753,315,301.0,12,1,0,6.0,10.0,8.0,6.0,7.0,20.0,20.0,20.0,20.0,10.0,2
4754,315,302.0,12,1,0,6.0,10.0,8.0,6.0,7.0,50.0,5.0,20.0,10.0,5.0,2
4755,315,303.0,12,1,0,6.0,10.0,8.0,6.0,7.0,20.0,25.0,25.0,10.0,15.0,2
4756,315,304.0,12,1,0,6.0,10.0,8.0,6.0,7.0,5.0,20.0,25.0,25.0,15.0,2
4761,316,295.0,12,1,0,6.0,8.0,8.0,7.0,9.0,10.0,18.0,20.0,16.0,16.0,2
4762,316,296.0,12,1,1,6.0,8.0,8.0,7.0,9.0,15.0,20.0,35.0,15.0,5.0,2
4763,316,297.0,12,1,1,6.0,8.0,8.0,7.0,9.0,25.0,25.0,15.0,15.0,10.0,2
4764,316,298.0,12,1,0,6.0,8.0,8.0,7.0,9.0,10.0,30.0,20.0,10.0,15.0,2
4766,316,300.0,12,1,1,6.0,8.0,8.0,7.0,9.0,15.0,20.0,25.0,15.0,15.0,2
4767,316,301.0,12,1,0,6.0,8.0,8.0,7.0,9.0,20.0,20.0,20.0,20.0,10.0,2
4768,316,302.0,12,1,0,6.0,8.0,8.0,7.0,9.0,50.0,5.0,20.0,10.0,5.0,2
4769,316,303.0,12,1,0,6.0,8.0,8.0,7.0,9.0,20.0,25.0,25.0,10.0,15.0,2
4770,316,304.0,12,1,0,6.0,8.0,8.0,7.0,9.0,5.0,20.0,25.0,25.0,15.0,2
4775,317,295.0,12,1,0,7.0,3.0,8.0,8.0,5.0,10.0,18.0,20.0,16.0,16.0,2
4776,317,296.0,12,1,1,7.0,3.0,8.0,8.0,5.0,15.0,20.0,35.0,15.0,5.0,2
4777,317,297.0,12,1,0,7.0,3.0,8.0,8.0,5.0,25.0,25.0,15.0,15.0,10.0,2
4778,317,298.0,12,1,0,7.0,3.0,8.0,8.0,5.0,10.0,30.0,20.0,10.0,15.0,2
4780,317,300.0,12,1,0,7.0,3.0,8.0,8.0,5.0,15.0,20.0,25.0,15.0,15.0,2
4781,317,301.0,12,1,0,7.0,3.0,8.0,8.0,5.0,20.0,20.0,20.0,20.0,10.0,2
4782,317,302.0,12,1,0,7.0,3.0,8.0,8.0,5.0,50.0,5.0,20.0,10.0,5.0,2
4783,317,303.0,12,1,0,7.0,3.0,8.0,8.0,5.0,20.0,25.0,25.0,10.0,15.0,2
4784,317,304.0,12,1,1,7.0,3.0,8.0,8.0,5.0,5.0,20.0,25.0,25.0,15.0,2
4803,319,295.0,12,1,0,5.0,10.0,9.0,6.0,3.0,10.0,18.0,20.0,16.0,16.0,2
4804,319,296.0,12,1,1,5.0,10.0,9.0,6.0,3.0,15.0,20.0,35.0,15.0,5.0,2
4805,319,297.0,12,1,1,5.0,10.0,9.0,6.0,3.0,25.0,25.0,15.0,15.0,10.0,2
4806,319,298.0,12,1,0,5.0,10.0,9.0,6.0,3.0,10.0,30.0,20.0,10.0,15.0,2
4808,319,300.0,12,1,1,5.0,10.0,9.0,6.0,3.0,15.0,20.0,25.0,15.0,15.0,2
4809,319,301.0,12,1,0,5.0,10.0,9.0,6.0,3.0,20.0,20.0,20.0,20.0,10.0,2
4810,319,302.0,12,1,0,5.0,10.0,9.0,6.0,3.0,50.0,5.0,20.0,10.0,5.0,2
4811,319,303.0,12,1,0,5.0,10.0,9.0,6.0,3.0,20.0,25.0,25.0,10.0,15.0,2
4812,319,304.0,12,1,0,5.0,10.0,9.0,6.0,3.0,5.0,20.0,25.0,25.0,15.0,2
4817,320,295.0,12,1,0,8.0,8.0,9.0,9.0,7.0,10.0,18.0,20.0,16.0,16.0,2
4818,320,296.0,12,1,0,8.0,8.0,9.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,2
4819,320,297.0,12,1,0,8.0,8.0,9.0,9.0,7.0,25.0,25.0,15.0,15.0,10.0,2
4820,320,298.0,12,1,0,8.0,8.0,9.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,2
4822,320,300.0,12,1,0,8.0,8.0,9.0,9.0,7.0,15.0,20.0,25.0,15.0,15.0,2
4823,320,301.0,12,1,0,8.0,8.0,9.0,9.0,7.0,20.0,20.0,20.0,20.0,10.0,2
4824,320,302.0,12,1,0,8.0,8.0,9.0,9.0,7.0,50.0,5.0,20.0,10.0,5.0,2
4825,320,303.0,12,1,0,8.0,8.0,9.0,9.0,7.0,20.0,25.0,25.0,10.0,15.0,2
4826,320,304.0,12,1,0,8.0,8.0,9.0,9.0,7.0,5.0,20.0,25.0,25.0,15.0,2
4831,321,295.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,18.0,20.0,16.0,16.0,2
4832,321,296.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,35.0,15.0,5.0,2
4833,321,297.0,12,1,0,6.0,8.0,7.0,7.0,8.0,25.0,25.0,15.0,15.0,10.0,2
4834,321,298.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,30.0,20.0,10.0,15.0,2
4836,321,300.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,25.0,15.0,15.0,2
4837,321,301.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,20.0,20.0,20.0,10.0,2
4838,321,302.0,12,1,0,6.0,8.0,7.0,7.0,8.0,50.0,5.0,20.0,10.0,5.0,2
4839,321,303.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,25.0,25.0,10.0,15.0,2
4840,321,304.0,12,1,0,6.0,8.0,7.0,7.0,8.0,5.0,20.0,25.0,25.0,15.0,2
4844,322,332.0,13,0,0,5.0,9.0,7.0,8.0,7.0,60.0,10.0,10.0,10.0,5.0,2
4846,322,334.0,13,0,0,5.0,9.0,7.0,8.0,7.0,40.0,10.0,15.0,10.0,10.0,2
4853,323,332.0,13,0,1,7.0,9.0,8.0,6.0,3.0,60.0,10.0,10.0,10.0,5.0,2
4855,323,334.0,13,0,0,7.0,9.0,8.0,6.0,3.0,40.0,10.0,15.0,10.0,10.0,2
4863,324,333.0,13,0,0,9.0,9.0,9.0,9.0,8.0,50.0,5.0,15.0,20.0,10.0,2
4865,324,335.0,13,0,1,9.0,9.0,9.0,9.0,8.0,20.0,10.0,20.0,20.0,15.0,2
4867,324,337.0,13,0,0,9.0,9.0,9.0,9.0,8.0,17.0,17.0,17.0,17.0,16.0,2
4875,325,336.0,13,0,0,7.0,9.0,8.0,7.0,8.0,20.0,15.0,30.0,10.0,15.0,2
4890,327,333.0,13,0,0,7.0,7.0,8.0,9.0,10.0,50.0,5.0,15.0,20.0,10.0,2
4892,327,335.0,13,0,0,7.0,7.0,8.0,9.0,10.0,20.0,10.0,20.0,20.0,15.0,2
4894,327,337.0,13,0,0,7.0,7.0,8.0,9.0,10.0,17.0,17.0,17.0,17.0,16.0,2
4899,328,333.0,13,0,0,7.0,10.0,10.0,8.0,10.0,50.0,5.0,15.0,20.0,10.0,2
4901,328,335.0,13,0,0,7.0,10.0,10.0,8.0,10.0,20.0,10.0,20.0,20.0,15.0,2
4903,328,337.0,13,0,0,7.0,10.0,10.0,8.0,10.0,17.0,17.0,17.0,17.0,16.0,2
4908,329,333.0,13,0,0,8.0,9.0,8.0,5.0,8.0,50.0,5.0,15.0,20.0,10.0,2
4910,329,335.0,13,0,0,8.0,9.0,8.0,5.0,8.0,20.0,10.0,20.0,20.0,15.0,2
4912,329,337.0,13,0,0,8.0,9.0,8.0,5.0,8.0,17.0,17.0,17.0,17.0,16.0,2
4916,330,332.0,13,0,0,8.0,10.0,7.0,9.0,9.0,60.0,10.0,10.0,10.0,5.0,2
4918,330,334.0,13,0,0,8.0,10.0,7.0,9.0,9.0,40.0,10.0,15.0,10.0,10.0,2
4926,331,333.0,13,0,0,7.0,9.0,7.0,9.0,4.0,50.0,5.0,15.0,20.0,10.0,2
4928,331,335.0,13,0,0,7.0,9.0,7.0,9.0,4.0,20.0,10.0,20.0,20.0,15.0,2
4930,331,337.0,13,0,0,7.0,9.0,7.0,9.0,4.0,17.0,17.0,17.0,17.0,16.0,2
4934,332,322.0,13,1,0,5.0,10.0,6.0,6.0,10.0,2.0,60.0,15.0,8.0,5.0,2
4935,332,323.0,13,1,1,5.0,10.0,6.0,6.0,10.0,10.0,20.0,20.0,20.0,10.0,2
4942,332,330.0,13,1,0,5.0,10.0,6.0,6.0,10.0,15.0,25.0,15.0,20.0,10.0,2
4946,333,324.0,13,1,0,7.0,4.0,9.0,7.0,9.0,40.0,10.0,15.0,20.0,10.0,2
4949,333,327.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,10.0,20.0,20.0,20.0,2
4950,333,328.0,13,1,0,7.0,4.0,9.0,7.0,9.0,22.0,12.0,30.0,25.0,10.0,2
4951,333,329.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,22.0,22.0,16.0,15.0,2
4953,333,331.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,15.0,10.0,25.0,10.0,2
