,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
7249,490,479.0,19,1,0,3.0,7.0,8.0,6.0,6.0,15.0,15.0,20.0,20.0,15.0,3
7250,490,480.0,19,1,0,3.0,7.0,8.0,6.0,6.0,16.0,18.0,18.0,20.0,12.0,3
7257,491,472.0,19,1,0,7.0,7.0,7.0,7.0,7.0,10.0,25.0,25.0,20.0,10.0,3
7260,491,475.0,19,1,0,7.0,7.0,7.0,7.0,7.0,10.0,15.0,30.0,10.0,15.0,3
7262,491,477.0,19,1,0,7.0,7.0,7.0,7.0,7.0,16.0,19.0,16.0,17.0,15.0,3
7268,492,468.0,19,1,1,10.0,10.0,10.0,10.0,10.0,15.0,25.0,15.0,15.0,15.0,3
7284,493,469.0,19,1,1,7.0,7.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,10.0,3
7285,493,470.0,19,1,0,7.0,7.0,8.0,8.0,8.0,10.0,20.0,25.0,25.0,10.0,3
7286,493,471.0,19,1,0,7.0,7.0,8.0,8.0,8.0,15.0,15.0,25.0,10.0,15.0,3
7288,493,473.0,19,1,0,7.0,7.0,8.0,8.0,8.0,15.0,20.0,20.0,15.0,15.0,3
7296,494,466.0,19,1,0,9.0,10.0,10.0,10.0,7.0,10.0,20.0,20.0,15.0,20.0,3
7297,494,467.0,19,1,0,9.0,10.0,10.0,10.0,7.0,20.0,20.0,20.0,20.0,20.0,3
7306,494,476.0,19,1,0,9.0,10.0,10.0,10.0,7.0,20.0,20.0,20.0,15.0,15.0,3
7308,494,478.0,19,1,0,9.0,10.0,10.0,10.0,7.0,20.0,20.0,10.0,20.0,10.0,3
7309,494,479.0,19,1,0,9.0,10.0,10.0,10.0,7.0,15.0,15.0,20.0,20.0,15.0,3
7310,494,480.0,19,1,0,9.0,10.0,10.0,10.0,7.0,16.0,18.0,18.0,20.0,12.0,3
7313,495,468.0,19,1,0,7.0,7.0,8.0,7.0,9.0,15.0,25.0,15.0,15.0,15.0,3
7326,496,502.0,20,0,0,5.0,8.0,9.0,6.0,8.0,40.0,20.0,20.0,20.0,0.0,3
7329,496,505.0,20,0,1,5.0,8.0,9.0,6.0,8.0,20.0,14.0,18.0,16.0,16.0,3
7330,496,506.0,20,0,0,5.0,8.0,9.0,6.0,8.0,15.0,15.0,20.0,15.0,15.0,3
7331,496,507.0,20,0,0,5.0,8.0,9.0,6.0,8.0,20.0,20.0,20.0,20.0,20.0,3
7332,496,508.0,20,0,0,5.0,8.0,9.0,6.0,8.0,18.0,10.0,18.0,18.0,18.0,3
7334,497,503.0,20,0,0,8.0,10.0,9.0,10.0,8.0,30.0,30.0,40.0,0.0,0.0,3
7335,497,504.0,20,0,0,8.0,10.0,9.0,10.0,8.0,30.0,0.0,30.0,15.0,15.0,3
7341,498,503.0,20,0,0,8.0,9.0,9.0,10.0,10.0,30.0,30.0,40.0,0.0,0.0,3
7342,498,504.0,20,0,0,8.0,9.0,9.0,10.0,10.0,30.0,0.0,30.0,15.0,15.0,3
7348,499,503.0,20,0,0,9.0,10.0,10.0,9.0,4.0,30.0,30.0,40.0,0.0,0.0,3
7349,499,504.0,20,0,1,9.0,10.0,10.0,9.0,4.0,30.0,0.0,30.0,15.0,15.0,3
7362,501,503.0,20,0,0,8.0,9.0,9.0,8.0,9.0,30.0,30.0,40.0,0.0,0.0,3
7363,501,504.0,20,0,1,8.0,9.0,9.0,8.0,9.0,30.0,0.0,30.0,15.0,15.0,3
7368,502,496.0,20,1,0,7.0,7.0,9.0,9.0,9.0,20.0,30.0,20.0,20.0,10.0,3
7375,503,497.0,20,1,0,7.0,9.0,10.0,4.0,5.0,10.0,20.0,20.0,20.0,20.0,3
7376,503,498.0,20,1,0,7.0,9.0,10.0,4.0,5.0,18.0,18.0,18.0,18.0,18.0,3
7377,503,499.0,20,1,0,7.0,9.0,10.0,4.0,5.0,19.0,19.0,19.0,19.0,5.0,3
7379,503,501.0,20,1,0,7.0,9.0,10.0,4.0,5.0,30.0,10.0,20.0,10.0,10.0,3
7381,504,497.0,20,1,0,7.0,5.0,8.0,6.0,8.0,10.0,20.0,20.0,20.0,20.0,3
7382,504,498.0,20,1,0,7.0,5.0,8.0,6.0,8.0,18.0,18.0,18.0,18.0,18.0,3
7383,504,499.0,20,1,1,7.0,5.0,8.0,6.0,8.0,19.0,19.0,19.0,19.0,5.0,3
7385,504,501.0,20,1,1,7.0,5.0,8.0,6.0,8.0,30.0,10.0,20.0,10.0,10.0,3
7386,505,496.0,20,1,1,9.0,10.0,10.0,8.0,10.0,20.0,30.0,20.0,20.0,10.0,3
7392,506,496.0,20,1,0,5.0,8.0,9.0,7.0,10.0,20.0,30.0,20.0,20.0,10.0,3
7398,507,496.0,20,1,0,7.0,8.0,8.0,7.0,7.0,20.0,30.0,20.0,20.0,10.0,3
7404,508,496.0,20,1,0,7.0,8.0,9.0,8.0,8.0,20.0,30.0,20.0,20.0,10.0,3
7410,509,531.0,21,0,0,5.0,6.0,8.0,4.0,9.0,15.0,30.0,20.0,20.0,10.0,3
7411,509,532.0,21,0,0,5.0,6.0,8.0,4.0,9.0,25.0,20.0,20.0,20.0,5.0,3
7416,509,537.0,21,0,1,5.0,6.0,8.0,4.0,9.0,20.0,5.0,25.0,25.0,5.0,3
7420,509,541.0,21,0,0,5.0,6.0,8.0,4.0,9.0,40.0,30.0,0.0,20.0,0.0,3
7421,509,542.0,21,0,0,5.0,6.0,8.0,4.0,9.0,25.0,15.0,20.0,20.0,10.0,3
7422,509,543.0,21,0,0,5.0,6.0,8.0,4.0,9.0,20.0,16.0,16.0,17.0,16.0,3
7423,509,544.0,21,0,0,5.0,6.0,8.0,4.0,9.0,15.0,25.0,20.0,10.0,10.0,3
7454,511,531.0,21,0,0,8.0,4.0,8.0,10.0,8.0,15.0,30.0,20.0,20.0,10.0,3
7455,511,532.0,21,0,0,8.0,4.0,8.0,10.0,8.0,25.0,20.0,20.0,20.0,5.0,3
7460,511,537.0,21,0,0,8.0,4.0,8.0,10.0,8.0,20.0,5.0,25.0,25.0,5.0,3
7464,511,541.0,21,0,0,8.0,4.0,8.0,10.0,8.0,40.0,30.0,0.0,20.0,0.0,3
7465,511,542.0,21,0,1,8.0,4.0,8.0,10.0,8.0,25.0,15.0,20.0,20.0,10.0,3
7466,511,543.0,21,0,0,8.0,4.0,8.0,10.0,8.0,20.0,16.0,16.0,17.0,16.0,3
7467,511,544.0,21,0,0,8.0,4.0,8.0,10.0,8.0,15.0,25.0,20.0,10.0,10.0,3
7478,512,533.0,21,0,0,7.0,8.0,7.0,8.0,7.0,25.0,25.0,25.0,13.0,12.0,3
7480,512,535.0,21,0,0,7.0,8.0,7.0,8.0,7.0,23.0,14.0,19.0,16.0,10.0,3
7481,512,536.0,21,0,0,7.0,8.0,7.0,8.0,7.0,30.0,20.0,20.0,20.0,10.0,3
7483,512,538.0,21,0,0,7.0,8.0,7.0,8.0,7.0,50.0,0.0,10.0,30.0,0.0,3
7484,512,539.0,21,0,0,7.0,8.0,7.0,8.0,7.0,30.0,10.0,20.0,15.0,15.0,3
7485,512,540.0,21,0,0,7.0,8.0,7.0,8.0,7.0,20.0,15.0,20.0,20.0,15.0,3
7490,512,545.0,21,0,0,7.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,10.0,3
7491,512,546.0,21,0,0,7.0,8.0,7.0,8.0,7.0,35.0,10.0,20.0,25.0,5.0,3
7492,512,547.0,21,0,1,7.0,8.0,7.0,8.0,7.0,25.0,20.0,20.0,20.0,0.0,3
7493,512,548.0,21,0,0,7.0,8.0,7.0,8.0,7.0,40.0,10.0,20.0,10.0,0.0,3
7494,512,549.0,21,0,0,7.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,0.0,3
7495,512,550.0,21,0,0,7.0,8.0,7.0,8.0,7.0,30.0,3.0,30.0,30.0,3.0,3
7497,512,552.0,21,0,0,7.0,8.0,7.0,8.0,7.0,70.0,0.0,15.0,15.0,0.0,3
7500,513,533.0,21,0,1,6.0,8.0,6.0,7.0,4.0,25.0,25.0,25.0,13.0,12.0,3
7502,513,535.0,21,0,1,6.0,8.0,6.0,7.0,4.0,23.0,14.0,19.0,16.0,10.0,3
7503,513,536.0,21,0,0,6.0,8.0,6.0,7.0,4.0,30.0,20.0,20.0,20.0,10.0,3
7505,513,538.0,21,0,0,6.0,8.0,6.0,7.0,4.0,50.0,0.0,10.0,30.0,0.0,3
7506,513,539.0,21,0,0,6.0,8.0,6.0,7.0,4.0,30.0,10.0,20.0,15.0,15.0,3
7507,513,540.0,21,0,0,6.0,8.0,6.0,7.0,4.0,20.0,15.0,20.0,20.0,15.0,3
7512,513,545.0,21,0,0,6.0,8.0,6.0,7.0,4.0,20.0,20.0,20.0,20.0,10.0,3
7513,513,546.0,21,0,1,6.0,8.0,6.0,7.0,4.0,35.0,10.0,20.0,25.0,5.0,3
7514,513,547.0,21,0,0,6.0,8.0,6.0,7.0,4.0,25.0,20.0,20.0,20.0,0.0,3
7515,513,548.0,21,0,0,6.0,8.0,6.0,7.0,4.0,40.0,10.0,20.0,10.0,0.0,3
7516,513,549.0,21,0,0,6.0,8.0,6.0,7.0,4.0,20.0,20.0,20.0,20.0,0.0,3
7517,513,550.0,21,0,1,6.0,8.0,6.0,7.0,4.0,30.0,3.0,30.0,30.0,3.0,3
7519,513,552.0,21,0,1,6.0,8.0,6.0,7.0,4.0,70.0,0.0,15.0,15.0,0.0,3
7522,514,533.0,21,0,0,8.0,10.0,9.0,8.0,7.0,25.0,25.0,25.0,13.0,12.0,3
7524,514,535.0,21,0,0,8.0,10.0,9.0,8.0,7.0,23.0,14.0,19.0,16.0,10.0,3
7525,514,536.0,21,0,0,8.0,10.0,9.0,8.0,7.0,30.0,20.0,20.0,20.0,10.0,3
7527,514,538.0,21,0,0,8.0,10.0,9.0,8.0,7.0,50.0,0.0,10.0,30.0,0.0,3
7528,514,539.0,21,0,0,8.0,10.0,9.0,8.0,7.0,30.0,10.0,20.0,15.0,15.0,3
7529,514,540.0,21,0,0,8.0,10.0,9.0,8.0,7.0,20.0,15.0,20.0,20.0,15.0,3
7534,514,545.0,21,0,0,8.0,10.0,9.0,8.0,7.0,20.0,20.0,20.0,20.0,10.0,3
7535,514,546.0,21,0,0,8.0,10.0,9.0,8.0,7.0,35.0,10.0,20.0,25.0,5.0,3
7536,514,547.0,21,0,0,8.0,10.0,9.0,8.0,7.0,25.0,20.0,20.0,20.0,0.0,3
7537,514,548.0,21,0,0,8.0,10.0,9.0,8.0,7.0,40.0,10.0,20.0,10.0,0.0,3
7538,514,549.0,21,0,0,8.0,10.0,9.0,8.0,7.0,20.0,20.0,20.0,20.0,0.0,3
7539,514,550.0,21,0,0,8.0,10.0,9.0,8.0,7.0,30.0,3.0,30.0,30.0,3.0,3
7541,514,552.0,21,0,0,8.0,10.0,9.0,8.0,7.0,70.0,0.0,15.0,15.0,0.0,3
7544,515,533.0,21,0,0,8.0,10.0,10.0,8.0,8.0,25.0,25.0,25.0,13.0,12.0,3
7546,515,535.0,21,0,1,8.0,10.0,10.0,8.0,8.0,23.0,14.0,19.0,16.0,10.0,3
7547,515,536.0,21,0,0,8.0,10.0,10.0,8.0,8.0,30.0,20.0,20.0,20.0,10.0,3
7549,515,538.0,21,0,0,8.0,10.0,10.0,8.0,8.0,50.0,0.0,10.0,30.0,0.0,3
7550,515,539.0,21,0,0,8.0,10.0,10.0,8.0,8.0,30.0,10.0,20.0,15.0,15.0,3
7551,515,540.0,21,0,0,8.0,10.0,10.0,8.0,8.0,20.0,15.0,20.0,20.0,15.0,3
7556,515,545.0,21,0,0,8.0,10.0,10.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,3
7557,515,546.0,21,0,0,8.0,10.0,10.0,8.0,8.0,35.0,10.0,20.0,25.0,5.0,3
7558,515,547.0,21,0,0,8.0,10.0,10.0,8.0,8.0,25.0,20.0,20.0,20.0,0.0,3
7559,515,548.0,21,0,0,8.0,10.0,10.0,8.0,8.0,40.0,10.0,20.0,10.0,0.0,3
7560,515,549.0,21,0,0,8.0,10.0,10.0,8.0,8.0,20.0,20.0,20.0,20.0,0.0,3
7561,515,550.0,21,0,0,8.0,10.0,10.0,8.0,8.0,30.0,3.0,30.0,30.0,3.0,3
7563,515,552.0,21,0,1,8.0,10.0,10.0,8.0,8.0,70.0,0.0,15.0,15.0,0.0,3
7564,516,531.0,21,0,0,8.0,9.0,8.0,9.0,8.0,15.0,30.0,20.0,20.0,10.0,3
7565,516,532.0,21,0,0,8.0,9.0,8.0,9.0,8.0,25.0,20.0,20.0,20.0,5.0,3
7570,516,537.0,21,0,0,8.0,9.0,8.0,9.0,8.0,20.0,5.0,25.0,25.0,5.0,3
7574,516,541.0,21,0,1,8.0,9.0,8.0,9.0,8.0,40.0,30.0,0.0,20.0,0.0,3
7575,516,542.0,21,0,0,8.0,9.0,8.0,9.0,8.0,25.0,15.0,20.0,20.0,10.0,3
7576,516,543.0,21,0,0,8.0,9.0,8.0,9.0,8.0,20.0,16.0,16.0,17.0,16.0,3
7577,516,544.0,21,0,0,8.0,9.0,8.0,9.0,8.0,15.0,25.0,20.0,10.0,10.0,3
7610,518,533.0,21,0,0,6.0,9.0,8.0,8.0,7.0,25.0,25.0,25.0,13.0,12.0,3
7612,518,535.0,21,0,1,6.0,9.0,8.0,8.0,7.0,23.0,14.0,19.0,16.0,10.0,3
7613,518,536.0,21,0,0,6.0,9.0,8.0,8.0,7.0,30.0,20.0,20.0,20.0,10.0,3
7615,518,538.0,21,0,0,6.0,9.0,8.0,8.0,7.0,50.0,0.0,10.0,30.0,0.0,3
7616,518,539.0,21,0,0,6.0,9.0,8.0,8.0,7.0,30.0,10.0,20.0,15.0,15.0,3
7617,518,540.0,21,0,0,6.0,9.0,8.0,8.0,7.0,20.0,15.0,20.0,20.0,15.0,3
7622,518,545.0,21,0,0,6.0,9.0,8.0,8.0,7.0,20.0,20.0,20.0,20.0,10.0,3
7623,518,546.0,21,0,1,6.0,9.0,8.0,8.0,7.0,35.0,10.0,20.0,25.0,5.0,3
7624,518,547.0,21,0,1,6.0,9.0,8.0,8.0,7.0,25.0,20.0,20.0,20.0,0.0,3
7625,518,548.0,21,0,1,6.0,9.0,8.0,8.0,7.0,40.0,10.0,20.0,10.0,0.0,3
7626,518,549.0,21,0,1,6.0,9.0,8.0,8.0,7.0,20.0,20.0,20.0,20.0,0.0,3
7627,518,550.0,21,0,1,6.0,9.0,8.0,8.0,7.0,30.0,3.0,30.0,30.0,3.0,3
7629,518,552.0,21,0,0,6.0,9.0,8.0,8.0,7.0,70.0,0.0,15.0,15.0,0.0,3
7632,519,533.0,21,0,0,8.0,10.0,9.0,9.0,10.0,25.0,25.0,25.0,13.0,12.0,3
7634,519,535.0,21,0,0,8.0,10.0,9.0,9.0,10.0,23.0,14.0,19.0,16.0,10.0,3
7635,519,536.0,21,0,0,8.0,10.0,9.0,9.0,10.0,30.0,20.0,20.0,20.0,10.0,3
7637,519,538.0,21,0,0,8.0,10.0,9.0,9.0,10.0,50.0,0.0,10.0,30.0,0.0,3
7638,519,539.0,21,0,0,8.0,10.0,9.0,9.0,10.0,30.0,10.0,20.0,15.0,15.0,3
7639,519,540.0,21,0,0,8.0,10.0,9.0,9.0,10.0,20.0,15.0,20.0,20.0,15.0,3
7644,519,545.0,21,0,0,8.0,10.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,3
7645,519,546.0,21,0,0,8.0,10.0,9.0,9.0,10.0,35.0,10.0,20.0,25.0,5.0,3
7646,519,547.0,21,0,0,8.0,10.0,9.0,9.0,10.0,25.0,20.0,20.0,20.0,0.0,3
7647,519,548.0,21,0,0,8.0,10.0,9.0,9.0,10.0,40.0,10.0,20.0,10.0,0.0,3
7648,519,549.0,21,0,0,8.0,10.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,0.0,3
7649,519,550.0,21,0,0,8.0,10.0,9.0,9.0,10.0,30.0,3.0,30.0,30.0,3.0,3
7651,519,552.0,21,0,0,8.0,10.0,9.0,9.0,10.0,70.0,0.0,15.0,15.0,0.0,3
7655,520,534.0,21,0,0,8.0,9.0,8.0,7.0,5.0,30.0,30.0,30.0,5.0,2.0,3
7676,521,533.0,21,0,0,7.0,9.0,8.0,9.0,8.0,25.0,25.0,25.0,13.0,12.0,3
7678,521,535.0,21,0,1,7.0,9.0,8.0,9.0,8.0,23.0,14.0,19.0,16.0,10.0,3
7679,521,536.0,21,0,0,7.0,9.0,8.0,9.0,8.0,30.0,20.0,20.0,20.0,10.0,3
7681,521,538.0,21,0,1,7.0,9.0,8.0,9.0,8.0,50.0,0.0,10.0,30.0,0.0,3
7682,521,539.0,21,0,0,7.0,9.0,8.0,9.0,8.0,30.0,10.0,20.0,15.0,15.0,3
7683,521,540.0,21,0,0,7.0,9.0,8.0,9.0,8.0,20.0,15.0,20.0,20.0,15.0,3
7688,521,545.0,21,0,1,7.0,9.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,10.0,3
7689,521,546.0,21,0,0,7.0,9.0,8.0,9.0,8.0,35.0,10.0,20.0,25.0,5.0,3
7690,521,547.0,21,0,0,7.0,9.0,8.0,9.0,8.0,25.0,20.0,20.0,20.0,0.0,3
7691,521,548.0,21,0,1,7.0,9.0,8.0,9.0,8.0,40.0,10.0,20.0,10.0,0.0,3
7692,521,549.0,21,0,0,7.0,9.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,0.0,3
7693,521,550.0,21,0,1,7.0,9.0,8.0,9.0,8.0,30.0,3.0,30.0,30.0,3.0,3
7695,521,552.0,21,0,0,7.0,9.0,8.0,9.0,8.0,70.0,0.0,15.0,15.0,0.0,3
7698,522,533.0,21,0,0,7.0,7.0,9.0,7.0,8.0,25.0,25.0,25.0,13.0,12.0,3
7700,522,535.0,21,0,0,7.0,7.0,9.0,7.0,8.0,23.0,14.0,19.0,16.0,10.0,3
7701,522,536.0,21,0,0,7.0,7.0,9.0,7.0,8.0,30.0,20.0,20.0,20.0,10.0,3
7703,522,538.0,21,0,0,7.0,7.0,9.0,7.0,8.0,50.0,0.0,10.0,30.0,0.0,3
7704,522,539.0,21,0,1,7.0,7.0,9.0,7.0,8.0,30.0,10.0,20.0,15.0,15.0,3
7705,522,540.0,21,0,0,7.0,7.0,9.0,7.0,8.0,20.0,15.0,20.0,20.0,15.0,3
7710,522,545.0,21,0,1,7.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,20.0,10.0,3
7711,522,546.0,21,0,1,7.0,7.0,9.0,7.0,8.0,35.0,10.0,20.0,25.0,5.0,3
7712,522,547.0,21,0,0,7.0,7.0,9.0,7.0,8.0,25.0,20.0,20.0,20.0,0.0,3
7713,522,548.0,21,0,0,7.0,7.0,9.0,7.0,8.0,40.0,10.0,20.0,10.0,0.0,3
7714,522,549.0,21,0,1,7.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,20.0,0.0,3
7715,522,550.0,21,0,0,7.0,7.0,9.0,7.0,8.0,30.0,3.0,30.0,30.0,3.0,3
7717,522,552.0,21,0,0,7.0,7.0,9.0,7.0,8.0,70.0,0.0,15.0,15.0,0.0,3
7718,523,531.0,21,0,0,6.0,9.0,9.0,8.0,6.0,15.0,30.0,20.0,20.0,10.0,3
7719,523,532.0,21,0,1,6.0,9.0,9.0,8.0,6.0,25.0,20.0,20.0,20.0,5.0,3
7724,523,537.0,21,0,0,6.0,9.0,9.0,8.0,6.0,20.0,5.0,25.0,25.0,5.0,3
7728,523,541.0,21,0,0,6.0,9.0,9.0,8.0,6.0,40.0,30.0,0.0,20.0,0.0,3
7729,523,542.0,21,0,0,6.0,9.0,9.0,8.0,6.0,25.0,15.0,20.0,20.0,10.0,3
7730,523,543.0,21,0,0,6.0,9.0,9.0,8.0,6.0,20.0,16.0,16.0,17.0,16.0,3
7731,523,544.0,21,0,1,6.0,9.0,9.0,8.0,6.0,15.0,25.0,20.0,10.0,10.0,3
7740,524,531.0,21,0,1,5.0,9.0,8.0,7.0,7.0,15.0,30.0,20.0,20.0,10.0,3
7741,524,532.0,21,0,1,5.0,9.0,8.0,7.0,7.0,25.0,20.0,20.0,20.0,5.0,3
7746,524,537.0,21,0,0,5.0,9.0,8.0,7.0,7.0,20.0,5.0,25.0,25.0,5.0,3
7750,524,541.0,21,0,0,5.0,9.0,8.0,7.0,7.0,40.0,30.0,0.0,20.0,0.0,3
7751,524,542.0,21,0,1,5.0,9.0,8.0,7.0,7.0,25.0,15.0,20.0,20.0,10.0,3
7752,524,543.0,21,0,0,5.0,9.0,8.0,7.0,7.0,20.0,16.0,16.0,17.0,16.0,3
7753,524,544.0,21,0,0,5.0,9.0,8.0,7.0,7.0,15.0,25.0,20.0,10.0,10.0,3
7764,525,533.0,21,0,0,6.0,10.0,10.0,8.0,9.0,25.0,25.0,25.0,13.0,12.0,3
7766,525,535.0,21,0,0,6.0,10.0,10.0,8.0,9.0,23.0,14.0,19.0,16.0,10.0,3
7767,525,536.0,21,0,0,6.0,10.0,10.0,8.0,9.0,30.0,20.0,20.0,20.0,10.0,3
7769,525,538.0,21,0,0,6.0,10.0,10.0,8.0,9.0,50.0,0.0,10.0,30.0,0.0,3
7770,525,539.0,21,0,0,6.0,10.0,10.0,8.0,9.0,30.0,10.0,20.0,15.0,15.0,3
7771,525,540.0,21,0,0,6.0,10.0,10.0,8.0,9.0,20.0,15.0,20.0,20.0,15.0,3
7776,525,545.0,21,0,0,6.0,10.0,10.0,8.0,9.0,20.0,20.0,20.0,20.0,10.0,3
7777,525,546.0,21,0,0,6.0,10.0,10.0,8.0,9.0,35.0,10.0,20.0,25.0,5.0,3
7778,525,547.0,21,0,0,6.0,10.0,10.0,8.0,9.0,25.0,20.0,20.0,20.0,0.0,3
7779,525,548.0,21,0,0,6.0,10.0,10.0,8.0,9.0,40.0,10.0,20.0,10.0,0.0,3
7780,525,549.0,21,0,0,6.0,10.0,10.0,8.0,9.0,20.0,20.0,20.0,20.0,0.0,3
7781,525,550.0,21,0,0,6.0,10.0,10.0,8.0,9.0,30.0,3.0,30.0,30.0,3.0,3
7783,525,552.0,21,0,0,6.0,10.0,10.0,8.0,9.0,70.0,0.0,15.0,15.0,0.0,3
7809,527,534.0,21,0,0,10.0,10.0,10.0,10.0,10.0,30.0,30.0,30.0,5.0,2.0,3
7850,529,531.0,21,0,0,6.0,10.0,7.0,9.0,5.0,15.0,30.0,20.0,20.0,10.0,3
7851,529,532.0,21,0,1,6.0,10.0,7.0,9.0,5.0,25.0,20.0,20.0,20.0,5.0,3
7856,529,537.0,21,0,0,6.0,10.0,7.0,9.0,5.0,20.0,5.0,25.0,25.0,5.0,3
7860,529,541.0,21,0,0,6.0,10.0,7.0,9.0,5.0,40.0,30.0,0.0,20.0,0.0,3
7861,529,542.0,21,0,0,6.0,10.0,7.0,9.0,5.0,25.0,15.0,20.0,20.0,10.0,3
7862,529,543.0,21,0,0,6.0,10.0,7.0,9.0,5.0,20.0,16.0,16.0,17.0,16.0,3
7863,529,544.0,21,0,0,6.0,10.0,7.0,9.0,5.0,15.0,25.0,20.0,10.0,10.0,3
7872,530,531.0,21,0,0,3.0,9.0,9.0,9.0,7.0,15.0,30.0,20.0,20.0,10.0,3
7873,530,532.0,21,0,0,3.0,9.0,9.0,9.0,7.0,25.0,20.0,20.0,20.0,5.0,3
7878,530,537.0,21,0,0,3.0,9.0,9.0,9.0,7.0,20.0,5.0,25.0,25.0,5.0,3
7882,530,541.0,21,0,0,3.0,9.0,9.0,9.0,7.0,40.0,30.0,0.0,20.0,0.0,3
7883,530,542.0,21,0,0,3.0,9.0,9.0,9.0,7.0,25.0,15.0,20.0,20.0,10.0,3
7884,530,543.0,21,0,0,3.0,9.0,9.0,9.0,7.0,20.0,16.0,16.0,17.0,16.0,3
7885,530,544.0,21,0,1,3.0,9.0,9.0,9.0,7.0,15.0,25.0,20.0,10.0,10.0,3
7894,531,509.0,21,1,0,10.0,10.0,10.0,6.0,10.0,10.0,20.0,30.0,10.0,10.0,3
7896,531,511.0,21,1,0,10.0,10.0,10.0,6.0,10.0,20.0,10.0,10.0,30.0,15.0,3
7901,531,516.0,21,1,0,10.0,10.0,10.0,6.0,10.0,58.0,5.0,8.0,10.0,7.0,3
7908,531,523.0,21,1,0,10.0,10.0,10.0,6.0,10.0,10.0,25.0,20.0,20.0,5.0,3
7909,531,524.0,21,1,1,10.0,10.0,10.0,6.0,10.0,15.0,20.0,25.0,20.0,10.0,3
7914,531,529.0,21,1,0,10.0,10.0,10.0,6.0,10.0,10.0,25.0,25.0,10.0,10.0,3
7915,531,530.0,21,1,0,10.0,10.0,10.0,6.0,10.0,20.0,20.0,10.0,15.0,5.0,3
7916,532,509.0,21,1,0,7.0,9.0,8.0,7.0,8.0,10.0,20.0,30.0,10.0,10.0,3
7918,532,511.0,21,1,0,7.0,9.0,8.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,3
7923,532,516.0,21,1,0,7.0,9.0,8.0,7.0,8.0,58.0,5.0,8.0,10.0,7.0,3
7930,532,523.0,21,1,1,7.0,9.0,8.0,7.0,8.0,10.0,25.0,20.0,20.0,5.0,3
7931,532,524.0,21,1,1,7.0,9.0,8.0,7.0,8.0,15.0,20.0,25.0,20.0,10.0,3
7936,532,529.0,21,1,1,7.0,9.0,8.0,7.0,8.0,10.0,25.0,25.0,10.0,10.0,3
7937,532,530.0,21,1,0,7.0,9.0,8.0,7.0,8.0,20.0,20.0,10.0,15.0,5.0,3
7941,533,512.0,21,1,0,8.0,9.0,9.0,8.0,9.0,20.0,20.0,20.0,20.0,5.0,3
7942,533,513.0,21,1,1,8.0,9.0,9.0,8.0,9.0,20.0,20.0,20.0,20.0,5.0,3
7943,533,514.0,21,1,0,8.0,9.0,9.0,8.0,9.0,20.0,20.0,20.0,15.0,5.0,3
7944,533,515.0,21,1,0,8.0,9.0,9.0,8.0,9.0,20.0,20.0,20.0,15.0,10.0,3
7947,533,518.0,21,1,0,8.0,9.0,9.0,8.0,9.0,20.0,25.0,25.0,30.0,5.0,3
7948,533,519.0,21,1,0,8.0,9.0,9.0,8.0,9.0,40.0,5.0,30.0,15.0,5.0,3
7950,533,521.0,21,1,0,8.0,9.0,9.0,8.0,9.0,10.0,30.0,20.0,15.0,15.0,3
7951,533,522.0,21,1,0,8.0,9.0,9.0,8.0,9.0,10.0,20.0,15.0,20.0,15.0,3
7954,533,525.0,21,1,0,8.0,9.0,9.0,8.0,9.0,10.0,15.0,30.0,20.0,15.0,3
7971,534,520.0,21,1,0,7.0,9.0,9.0,8.0,5.0,25.0,15.0,25.0,15.0,10.0,3
7978,534,527.0,21,1,0,7.0,9.0,9.0,8.0,5.0,50.0,20.0,10.0,5.0,10.0,3
7985,535,512.0,21,1,0,6.0,7.0,7.0,6.0,5.0,20.0,20.0,20.0,20.0,5.0,3
7986,535,513.0,21,1,1,6.0,7.0,7.0,6.0,5.0,20.0,20.0,20.0,20.0,5.0,3
7987,535,514.0,21,1,0,6.0,7.0,7.0,6.0,5.0,20.0,20.0,20.0,15.0,5.0,3
7988,535,515.0,21,1,1,6.0,7.0,7.0,6.0,5.0,20.0,20.0,20.0,15.0,10.0,3
7991,535,518.0,21,1,1,6.0,7.0,7.0,6.0,5.0,20.0,25.0,25.0,30.0,5.0,3
7992,535,519.0,21,1,0,6.0,7.0,7.0,6.0,5.0,40.0,5.0,30.0,15.0,5.0,3
7994,535,521.0,21,1,1,6.0,7.0,7.0,6.0,5.0,10.0,30.0,20.0,15.0,15.0,3
7995,535,522.0,21,1,0,6.0,7.0,7.0,6.0,5.0,10.0,20.0,15.0,20.0,15.0,3
