,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
1961,146,159.0,7,0,0,8.0,8.0,8.0,8.0,8.0,15.91,20.45,20.45,20.45,11.36,1
1963,146,161.0,7,0,0,8.0,8.0,8.0,8.0,8.0,16.67,18.75,18.75,18.75,18.75,1
1965,146,163.0,7,0,0,8.0,8.0,8.0,8.0,8.0,12.0,20.0,20.0,20.0,16.0,1
1966,146,164.0,7,0,1,8.0,8.0,8.0,8.0,8.0,20.51,23.08,20.51,17.95,2.56,1
1967,146,165.0,7,0,0,8.0,8.0,8.0,8.0,8.0,16.67,12.5,20.83,18.75,12.5,1
1969,146,167.0,7,0,0,8.0,8.0,8.0,8.0,8.0,18.6,13.95,18.6,16.28,16.28,1
1971,146,169.0,7,0,0,8.0,8.0,8.0,8.0,8.0,17.78,20.0,17.78,15.56,15.56,1
1973,146,171.0,7,0,0,8.0,8.0,8.0,8.0,8.0,19.57,10.87,19.57,19.57,19.57,1
1974,146,172.0,7,0,0,8.0,8.0,8.0,8.0,8.0,17.78,17.78,22.22,20.0,15.56,1
1975,146,173.0,7,0,0,8.0,8.0,8.0,8.0,8.0,18.37,18.37,20.41,20.41,16.33,1
1980,147,162.0,7,0,0,8.0,7.0,9.0,8.0,7.0,15.22,15.22,19.57,17.39,13.04,1
1986,147,168.0,7,0,0,8.0,7.0,9.0,8.0,7.0,11.11,17.78,17.78,17.78,17.78,1
1988,147,170.0,7,0,0,8.0,7.0,9.0,8.0,7.0,16.28,20.93,18.6,18.6,13.95,1
1996,148,162.0,7,0,0,8.0,9.0,9.0,9.0,8.0,15.22,15.22,19.57,17.39,13.04,1
2002,148,168.0,7,0,0,8.0,9.0,9.0,9.0,8.0,11.11,17.78,17.78,17.78,17.78,1
2004,148,170.0,7,0,0,8.0,9.0,9.0,9.0,8.0,16.28,20.93,18.6,18.6,13.95,1
2008,149,158.0,7,0,0,8.0,8.0,8.0,8.0,8.0,19.05,19.05,19.05,19.05,9.52,1
2009,149,159.0,7,0,0,8.0,8.0,8.0,8.0,8.0,15.91,20.45,20.45,20.45,11.36,1
2011,149,161.0,7,0,0,8.0,8.0,8.0,8.0,8.0,16.67,18.75,18.75,18.75,18.75,1
2013,149,163.0,7,0,0,8.0,8.0,8.0,8.0,8.0,12.0,20.0,20.0,20.0,16.0,1
2014,149,164.0,7,0,0,8.0,8.0,8.0,8.0,8.0,20.51,23.08,20.51,17.95,2.56,1
2015,149,165.0,7,0,0,8.0,8.0,8.0,8.0,8.0,16.67,12.5,20.83,18.75,12.5,1
2017,149,167.0,7,0,0,8.0,8.0,8.0,8.0,8.0,18.6,13.95,18.6,16.28,16.28,1
2019,149,169.0,7,0,0,8.0,8.0,8.0,8.0,8.0,17.78,20.0,17.78,15.56,15.56,1
2021,149,171.0,7,0,1,8.0,8.0,8.0,8.0,8.0,19.57,10.87,19.57,19.57,19.57,1
2022,149,172.0,7,0,1,8.0,8.0,8.0,8.0,8.0,17.78,17.78,22.22,20.0,15.56,1
2023,149,173.0,7,0,1,8.0,8.0,8.0,8.0,8.0,18.37,18.37,20.41,20.41,16.33,1
2024,150,158.0,7,0,0,7.0,9.0,9.0,8.0,8.0,19.05,19.05,19.05,19.05,9.52,1
2025,150,159.0,7,0,0,7.0,9.0,9.0,8.0,8.0,15.91,20.45,20.45,20.45,11.36,1
2027,150,161.0,7,0,0,7.0,9.0,9.0,8.0,8.0,16.67,18.75,18.75,18.75,18.75,1
2029,150,163.0,7,0,0,7.0,9.0,9.0,8.0,8.0,12.0,20.0,20.0,20.0,16.0,1
2030,150,164.0,7,0,0,7.0,9.0,9.0,8.0,8.0,20.51,23.08,20.51,17.95,2.56,1
2031,150,165.0,7,0,1,7.0,9.0,9.0,8.0,8.0,16.67,12.5,20.83,18.75,12.5,1
2033,150,167.0,7,0,1,7.0,9.0,9.0,8.0,8.0,18.6,13.95,18.6,16.28,16.28,1
2035,150,169.0,7,0,0,7.0,9.0,9.0,8.0,8.0,17.78,20.0,17.78,15.56,15.56,1
2037,150,171.0,7,0,0,7.0,9.0,9.0,8.0,8.0,19.57,10.87,19.57,19.57,19.57,1
2038,150,172.0,7,0,0,7.0,9.0,9.0,8.0,8.0,17.78,17.78,22.22,20.0,15.56,1
2039,150,173.0,7,0,0,7.0,9.0,9.0,8.0,8.0,18.37,18.37,20.41,20.41,16.33,1
2040,151,158.0,7,0,0,9.0,10.0,10.0,10.0,8.0,19.05,19.05,19.05,19.05,9.52,1
2041,151,159.0,7,0,0,9.0,10.0,10.0,10.0,8.0,15.91,20.45,20.45,20.45,11.36,1
2043,151,161.0,7,0,0,9.0,10.0,10.0,10.0,8.0,16.67,18.75,18.75,18.75,18.75,1
2045,151,163.0,7,0,0,9.0,10.0,10.0,10.0,8.0,12.0,20.0,20.0,20.0,16.0,1
2046,151,164.0,7,0,0,9.0,10.0,10.0,10.0,8.0,20.51,23.08,20.51,17.95,2.56,1
2047,151,165.0,7,0,0,9.0,10.0,10.0,10.0,8.0,16.67,12.5,20.83,18.75,12.5,1
2049,151,167.0,7,0,0,9.0,10.0,10.0,10.0,8.0,18.6,13.95,18.6,16.28,16.28,1
2051,151,169.0,7,0,0,9.0,10.0,10.0,10.0,8.0,17.78,20.0,17.78,15.56,15.56,1
2053,151,171.0,7,0,0,9.0,10.0,10.0,10.0,8.0,19.57,10.87,19.57,19.57,19.57,1
2054,151,172.0,7,0,0,9.0,10.0,10.0,10.0,8.0,17.78,17.78,22.22,20.0,15.56,1
2055,151,173.0,7,0,1,9.0,10.0,10.0,10.0,8.0,18.37,18.37,20.41,20.41,16.33,1
2060,152,162.0,7,0,0,7.0,9.0,10.0,8.0,8.0,15.22,15.22,19.57,17.39,13.04,1
2066,152,168.0,7,0,0,7.0,9.0,10.0,8.0,8.0,11.11,17.78,17.78,17.78,17.78,1
2068,152,170.0,7,0,0,7.0,9.0,10.0,8.0,8.0,16.28,20.93,18.6,18.6,13.95,1
2076,153,162.0,7,0,0,7.0,7.0,7.0,6.0,6.0,15.22,15.22,19.57,17.39,13.04,1
2082,153,168.0,7,0,0,7.0,7.0,7.0,6.0,6.0,11.11,17.78,17.78,17.78,17.78,1
2084,153,170.0,7,0,0,7.0,7.0,7.0,6.0,6.0,16.28,20.93,18.6,18.6,13.95,1
2088,154,158.0,7,0,0,8.0,9.0,9.0,9.0,9.0,19.05,19.05,19.05,19.05,9.52,1
2089,154,159.0,7,0,0,8.0,9.0,9.0,9.0,9.0,15.91,20.45,20.45,20.45,11.36,1
2091,154,161.0,7,0,1,8.0,9.0,9.0,9.0,9.0,16.67,18.75,18.75,18.75,18.75,1
2093,154,163.0,7,0,1,8.0,9.0,9.0,9.0,9.0,12.0,20.0,20.0,20.0,16.0,1
2094,154,164.0,7,0,0,8.0,9.0,9.0,9.0,9.0,20.51,23.08,20.51,17.95,2.56,1
2095,154,165.0,7,0,0,8.0,9.0,9.0,9.0,9.0,16.67,12.5,20.83,18.75,12.5,1
2097,154,167.0,7,0,0,8.0,9.0,9.0,9.0,9.0,18.6,13.95,18.6,16.28,16.28,1
2099,154,169.0,7,0,1,8.0,9.0,9.0,9.0,9.0,17.78,20.0,17.78,15.56,15.56,1
2101,154,171.0,7,0,1,8.0,9.0,9.0,9.0,9.0,19.57,10.87,19.57,19.57,19.57,1
2102,154,172.0,7,0,1,8.0,9.0,9.0,9.0,9.0,17.78,17.78,22.22,20.0,15.56,1
2103,154,173.0,7,0,1,8.0,9.0,9.0,9.0,9.0,18.37,18.37,20.41,20.41,16.33,1
2104,155,158.0,7,0,0,7.0,10.0,8.0,6.0,9.0,19.05,19.05,19.05,19.05,9.52,1
2105,155,159.0,7,0,0,7.0,10.0,8.0,6.0,9.0,15.91,20.45,20.45,20.45,11.36,1
2107,155,161.0,7,0,1,7.0,10.0,8.0,6.0,9.0,16.67,18.75,18.75,18.75,18.75,1
2109,155,163.0,7,0,0,7.0,10.0,8.0,6.0,9.0,12.0,20.0,20.0,20.0,16.0,1
2110,155,164.0,7,0,0,7.0,10.0,8.0,6.0,9.0,20.51,23.08,20.51,17.95,2.56,1
2111,155,165.0,7,0,0,7.0,10.0,8.0,6.0,9.0,16.67,12.5,20.83,18.75,12.5,1
2113,155,167.0,7,0,0,7.0,10.0,8.0,6.0,9.0,18.6,13.95,18.6,16.28,16.28,1
2115,155,169.0,7,0,0,7.0,10.0,8.0,6.0,9.0,17.78,20.0,17.78,15.56,15.56,1
2117,155,171.0,7,0,0,7.0,10.0,8.0,6.0,9.0,19.57,10.87,19.57,19.57,19.57,1
2118,155,172.0,7,0,0,7.0,10.0,8.0,6.0,9.0,17.78,17.78,22.22,20.0,15.56,1
2119,155,173.0,7,0,0,7.0,10.0,8.0,6.0,9.0,18.37,18.37,20.41,20.41,16.33,1
2122,156,160.0,7,0,1,8.0,10.0,9.0,10.0,10.0,16.0,18.0,18.0,18.0,14.0,1
2140,157,162.0,7,0,0,7.0,8.0,8.0,9.0,9.0,15.22,15.22,19.57,17.39,13.04,1
2146,157,168.0,7,0,0,7.0,8.0,8.0,9.0,9.0,11.11,17.78,17.78,17.78,17.78,1
2148,157,170.0,7,0,0,7.0,8.0,8.0,9.0,9.0,16.28,20.93,18.6,18.6,13.95,1
2152,158,142.0,7,1,0,7.0,9.0,9.0,7.0,6.0,14.29,14.29,21.43,21.43,19.05,1
2153,158,143.0,7,1,0,7.0,9.0,9.0,7.0,6.0,8.33,20.83,20.83,14.58,16.67,1
2154,158,144.0,7,1,0,7.0,9.0,9.0,7.0,6.0,16.0,16.0,16.0,18.0,18.0,1
2155,158,145.0,7,1,0,7.0,9.0,9.0,7.0,6.0,11.36,18.18,22.73,18.18,11.36,1
2156,158,146.0,7,1,0,7.0,9.0,9.0,7.0,6.0,18.18,18.18,18.18,18.18,13.64,1
2159,158,149.0,7,1,0,7.0,9.0,9.0,7.0,6.0,8.51,19.15,19.15,19.15,19.15,1
2160,158,150.0,7,1,0,7.0,9.0,9.0,7.0,6.0,12.0,20.0,20.0,20.0,14.0,1
2161,158,151.0,7,1,0,7.0,9.0,9.0,7.0,6.0,14.55,16.36,18.18,18.18,16.36,1
2164,158,154.0,7,1,0,7.0,9.0,9.0,7.0,6.0,15.38,17.31,17.31,17.31,17.31,1
2165,158,155.0,7,1,0,7.0,9.0,9.0,7.0,6.0,15.09,18.87,18.87,16.98,16.98,1
2168,159,142.0,7,1,1,5.0,9.0,9.0,8.0,7.0,14.29,14.29,21.43,21.43,19.05,1
2169,159,143.0,7,1,0,5.0,9.0,9.0,8.0,7.0,8.33,20.83,20.83,14.58,16.67,1
2170,159,144.0,7,1,0,5.0,9.0,9.0,8.0,7.0,16.0,16.0,16.0,18.0,18.0,1
2171,159,145.0,7,1,0,5.0,9.0,9.0,8.0,7.0,11.36,18.18,22.73,18.18,11.36,1
2172,159,146.0,7,1,0,5.0,9.0,9.0,8.0,7.0,18.18,18.18,18.18,18.18,13.64,1
2175,159,149.0,7,1,0,5.0,9.0,9.0,8.0,7.0,8.51,19.15,19.15,19.15,19.15,1
2176,159,150.0,7,1,0,5.0,9.0,9.0,8.0,7.0,12.0,20.0,20.0,20.0,14.0,1
2177,159,151.0,7,1,0,5.0,9.0,9.0,8.0,7.0,14.55,16.36,18.18,18.18,16.36,1
2180,159,154.0,7,1,0,5.0,9.0,9.0,8.0,7.0,15.38,17.31,17.31,17.31,17.31,1
2181,159,155.0,7,1,0,5.0,9.0,9.0,8.0,7.0,15.09,18.87,18.87,16.98,16.98,1
2198,160,156.0,7,1,1,8.0,8.0,8.0,9.0,9.0,14.0,18.0,16.0,18.0,18.0,1
2200,161,142.0,7,1,0,8.0,7.0,9.0,9.0,7.0,14.29,14.29,21.43,21.43,19.05,1
2201,161,143.0,7,1,0,8.0,7.0,9.0,9.0,7.0,8.33,20.83,20.83,14.58,16.67,1
2202,161,144.0,7,1,0,8.0,7.0,9.0,9.0,7.0,16.0,16.0,16.0,18.0,18.0,1
2203,161,145.0,7,1,0,8.0,7.0,9.0,9.0,7.0,11.36,18.18,22.73,18.18,11.36,1
2204,161,146.0,7,1,0,8.0,7.0,9.0,9.0,7.0,18.18,18.18,18.18,18.18,13.64,1
2207,161,149.0,7,1,0,8.0,7.0,9.0,9.0,7.0,8.51,19.15,19.15,19.15,19.15,1
2208,161,150.0,7,1,0,8.0,7.0,9.0,9.0,7.0,12.0,20.0,20.0,20.0,14.0,1
2209,161,151.0,7,1,0,8.0,7.0,9.0,9.0,7.0,14.55,16.36,18.18,18.18,16.36,1
2212,161,154.0,7,1,1,8.0,7.0,9.0,9.0,7.0,15.38,17.31,17.31,17.31,17.31,1
2213,161,155.0,7,1,1,8.0,7.0,9.0,9.0,7.0,15.09,18.87,18.87,16.98,16.98,1
2221,162,147.0,7,1,0,7.0,8.0,9.0,7.0,8.0,18.0,18.0,20.0,18.0,16.0,1
2222,162,148.0,7,1,0,7.0,8.0,9.0,7.0,8.0,15.09,16.98,16.98,18.87,18.87,1
2226,162,152.0,7,1,0,7.0,8.0,9.0,7.0,8.0,14.0,20.0,20.0,14.0,18.0,1
2227,162,153.0,7,1,0,7.0,8.0,9.0,7.0,8.0,9.76,19.51,19.51,14.63,19.51,1
2231,162,157.0,7,1,0,7.0,8.0,9.0,7.0,8.0,14.29,16.33,16.33,18.37,18.37,1
2232,163,142.0,7,1,0,7.0,8.0,9.0,8.0,7.0,14.29,14.29,21.43,21.43,19.05,1
2233,163,143.0,7,1,0,7.0,8.0,9.0,8.0,7.0,8.33,20.83,20.83,14.58,16.67,1
2234,163,144.0,7,1,0,7.0,8.0,9.0,8.0,7.0,16.0,16.0,16.0,18.0,18.0,1
2235,163,145.0,7,1,0,7.0,8.0,9.0,8.0,7.0,11.36,18.18,22.73,18.18,11.36,1
2236,163,146.0,7,1,0,7.0,8.0,9.0,8.0,7.0,18.18,18.18,18.18,18.18,13.64,1
2239,163,149.0,7,1,0,7.0,8.0,9.0,8.0,7.0,8.51,19.15,19.15,19.15,19.15,1
2240,163,150.0,7,1,0,7.0,8.0,9.0,8.0,7.0,12.0,20.0,20.0,20.0,14.0,1
2241,163,151.0,7,1,0,7.0,8.0,9.0,8.0,7.0,14.55,16.36,18.18,18.18,16.36,1
2244,163,154.0,7,1,1,7.0,8.0,9.0,8.0,7.0,15.38,17.31,17.31,17.31,17.31,1
2245,163,155.0,7,1,0,7.0,8.0,9.0,8.0,7.0,15.09,18.87,18.87,16.98,16.98,1
2248,164,142.0,7,1,0,7.0,9.0,9.0,6.0,4.0,14.29,14.29,21.43,21.43,19.05,1
2249,164,143.0,7,1,0,7.0,9.0,9.0,6.0,4.0,8.33,20.83,20.83,14.58,16.67,1
2250,164,144.0,7,1,0,7.0,9.0,9.0,6.0,4.0,16.0,16.0,16.0,18.0,18.0,1
2251,164,145.0,7,1,0,7.0,9.0,9.0,6.0,4.0,11.36,18.18,22.73,18.18,11.36,1
2252,164,146.0,7,1,1,7.0,9.0,9.0,6.0,4.0,18.18,18.18,18.18,18.18,13.64,1
2255,164,149.0,7,1,0,7.0,9.0,9.0,6.0,4.0,8.51,19.15,19.15,19.15,19.15,1
2256,164,150.0,7,1,0,7.0,9.0,9.0,6.0,4.0,12.0,20.0,20.0,20.0,14.0,1
2257,164,151.0,7,1,0,7.0,9.0,9.0,6.0,4.0,14.55,16.36,18.18,18.18,16.36,1
2260,164,154.0,7,1,0,7.0,9.0,9.0,6.0,4.0,15.38,17.31,17.31,17.31,17.31,1
2261,164,155.0,7,1,0,7.0,9.0,9.0,6.0,4.0,15.09,18.87,18.87,16.98,16.98,1
2264,165,142.0,7,1,0,8.0,6.0,9.0,7.0,2.0,14.29,14.29,21.43,21.43,19.05,1
2265,165,143.0,7,1,0,8.0,6.0,9.0,7.0,2.0,8.33,20.83,20.83,14.58,16.67,1
2266,165,144.0,7,1,0,8.0,6.0,9.0,7.0,2.0,16.0,16.0,16.0,18.0,18.0,1
2267,165,145.0,7,1,0,8.0,6.0,9.0,7.0,2.0,11.36,18.18,22.73,18.18,11.36,1
2268,165,146.0,7,1,0,8.0,6.0,9.0,7.0,2.0,18.18,18.18,18.18,18.18,13.64,1
2271,165,149.0,7,1,0,8.0,6.0,9.0,7.0,2.0,8.51,19.15,19.15,19.15,19.15,1
2272,165,150.0,7,1,1,8.0,6.0,9.0,7.0,2.0,12.0,20.0,20.0,20.0,14.0,1
2273,165,151.0,7,1,0,8.0,6.0,9.0,7.0,2.0,14.55,16.36,18.18,18.18,16.36,1
2276,165,154.0,7,1,0,8.0,6.0,9.0,7.0,2.0,15.38,17.31,17.31,17.31,17.31,1
2277,165,155.0,7,1,0,8.0,6.0,9.0,7.0,2.0,15.09,18.87,18.87,16.98,16.98,1
2296,167,142.0,7,1,1,6.0,7.0,7.0,7.0,5.0,14.29,14.29,21.43,21.43,19.05,1
2297,167,143.0,7,1,0,6.0,7.0,7.0,7.0,5.0,8.33,20.83,20.83,14.58,16.67,1
2298,167,144.0,7,1,0,6.0,7.0,7.0,7.0,5.0,16.0,16.0,16.0,18.0,18.0,1
2299,167,145.0,7,1,0,6.0,7.0,7.0,7.0,5.0,11.36,18.18,22.73,18.18,11.36,1
2300,167,146.0,7,1,0,6.0,7.0,7.0,7.0,5.0,18.18,18.18,18.18,18.18,13.64,1
2303,167,149.0,7,1,0,6.0,7.0,7.0,7.0,5.0,8.51,19.15,19.15,19.15,19.15,1
2304,167,150.0,7,1,1,6.0,7.0,7.0,7.0,5.0,12.0,20.0,20.0,20.0,14.0,1
2305,167,151.0,7,1,0,6.0,7.0,7.0,7.0,5.0,14.55,16.36,18.18,18.18,16.36,1
2308,167,154.0,7,1,0,6.0,7.0,7.0,7.0,5.0,15.38,17.31,17.31,17.31,17.31,1
2309,167,155.0,7,1,0,6.0,7.0,7.0,7.0,5.0,15.09,18.87,18.87,16.98,16.98,1
2317,168,147.0,7,1,0,5.0,5.0,5.0,5.0,5.0,18.0,18.0,20.0,18.0,16.0,1
2318,168,148.0,7,1,0,5.0,5.0,5.0,5.0,5.0,15.09,16.98,16.98,18.87,18.87,1
2322,168,152.0,7,1,0,5.0,5.0,5.0,5.0,5.0,14.0,20.0,20.0,14.0,18.0,1
2323,168,153.0,7,1,0,5.0,5.0,5.0,5.0,5.0,9.76,19.51,19.51,14.63,19.51,1
2327,168,157.0,7,1,0,5.0,5.0,5.0,5.0,5.0,14.29,16.33,16.33,18.37,18.37,1
2328,169,142.0,7,1,1,7.0,9.0,8.0,7.0,7.0,14.29,14.29,21.43,21.43,19.05,1
2329,169,143.0,7,1,0,7.0,9.0,8.0,7.0,7.0,8.33,20.83,20.83,14.58,16.67,1
2330,169,144.0,7,1,0,7.0,9.0,8.0,7.0,7.0,16.0,16.0,16.0,18.0,18.0,1
2331,169,145.0,7,1,0,7.0,9.0,8.0,7.0,7.0,11.36,18.18,22.73,18.18,11.36,1
2332,169,146.0,7,1,0,7.0,9.0,8.0,7.0,7.0,18.18,18.18,18.18,18.18,13.64,1
2335,169,149.0,7,1,0,7.0,9.0,8.0,7.0,7.0,8.51,19.15,19.15,19.15,19.15,1
2336,169,150.0,7,1,0,7.0,9.0,8.0,7.0,7.0,12.0,20.0,20.0,20.0,14.0,1
2337,169,151.0,7,1,0,7.0,9.0,8.0,7.0,7.0,14.55,16.36,18.18,18.18,16.36,1
2340,169,154.0,7,1,1,7.0,9.0,8.0,7.0,7.0,15.38,17.31,17.31,17.31,17.31,1
2341,169,155.0,7,1,0,7.0,9.0,8.0,7.0,7.0,15.09,18.87,18.87,16.98,16.98,1
2349,170,147.0,7,1,0,7.0,8.0,9.0,6.0,8.0,18.0,18.0,20.0,18.0,16.0,1
2350,170,148.0,7,1,0,7.0,8.0,9.0,6.0,8.0,15.09,16.98,16.98,18.87,18.87,1
2354,170,152.0,7,1,0,7.0,8.0,9.0,6.0,8.0,14.0,20.0,20.0,14.0,18.0,1
2355,170,153.0,7,1,0,7.0,8.0,9.0,6.0,8.0,9.76,19.51,19.51,14.63,19.51,1
2359,170,157.0,7,1,0,7.0,8.0,9.0,6.0,8.0,14.29,16.33,16.33,18.37,18.37,1
2360,171,142.0,7,1,1,10.0,10.0,10.0,10.0,10.0,14.29,14.29,21.43,21.43,19.05,1
2361,171,143.0,7,1,0,10.0,10.0,10.0,10.0,10.0,8.33,20.83,20.83,14.58,16.67,1
2362,171,144.0,7,1,0,10.0,10.0,10.0,10.0,10.0,16.0,16.0,16.0,18.0,18.0,1
2363,171,145.0,7,1,0,10.0,10.0,10.0,10.0,10.0,11.36,18.18,22.73,18.18,11.36,1
2364,171,146.0,7,1,0,10.0,10.0,10.0,10.0,10.0,18.18,18.18,18.18,18.18,13.64,1
2367,171,149.0,7,1,1,10.0,10.0,10.0,10.0,10.0,8.51,19.15,19.15,19.15,19.15,1
2368,171,150.0,7,1,0,10.0,10.0,10.0,10.0,10.0,12.0,20.0,20.0,20.0,14.0,1
2369,171,151.0,7,1,0,10.0,10.0,10.0,10.0,10.0,14.55,16.36,18.18,18.18,16.36,1
2372,171,154.0,7,1,1,10.0,10.0,10.0,10.0,10.0,15.38,17.31,17.31,17.31,17.31,1
2373,171,155.0,7,1,0,10.0,10.0,10.0,10.0,10.0,15.09,18.87,18.87,16.98,16.98,1
2376,172,142.0,7,1,1,5.0,6.0,8.0,9.0,9.0,14.29,14.29,21.43,21.43,19.05,1
2377,172,143.0,7,1,0,5.0,6.0,8.0,9.0,9.0,8.33,20.83,20.83,14.58,16.67,1
2378,172,144.0,7,1,0,5.0,6.0,8.0,9.0,9.0,16.0,16.0,16.0,18.0,18.0,1
2379,172,145.0,7,1,0,5.0,6.0,8.0,9.0,9.0,11.36,18.18,22.73,18.18,11.36,1
2380,172,146.0,7,1,0,5.0,6.0,8.0,9.0,9.0,18.18,18.18,18.18,18.18,13.64,1
2383,172,149.0,7,1,1,5.0,6.0,8.0,9.0,9.0,8.51,19.15,19.15,19.15,19.15,1
2384,172,150.0,7,1,0,5.0,6.0,8.0,9.0,9.0,12.0,20.0,20.0,20.0,14.0,1
2385,172,151.0,7,1,0,5.0,6.0,8.0,9.0,9.0,14.55,16.36,18.18,18.18,16.36,1
2388,172,154.0,7,1,1,5.0,6.0,8.0,9.0,9.0,15.38,17.31,17.31,17.31,17.31,1
2389,172,155.0,7,1,0,5.0,6.0,8.0,9.0,9.0,15.09,18.87,18.87,16.98,16.98,1
2392,173,142.0,7,1,1,7.0,9.0,9.0,9.0,9.0,14.29,14.29,21.43,21.43,19.05,1
2393,173,143.0,7,1,0,7.0,9.0,9.0,9.0,9.0,8.33,20.83,20.83,14.58,16.67,1
2394,173,144.0,7,1,0,7.0,9.0,9.0,9.0,9.0,16.0,16.0,16.0,18.0,18.0,1
2395,173,145.0,7,1,0,7.0,9.0,9.0,9.0,9.0,11.36,18.18,22.73,18.18,11.36,1
2396,173,146.0,7,1,0,7.0,9.0,9.0,9.0,9.0,18.18,18.18,18.18,18.18,13.64,1
2399,173,149.0,7,1,1,7.0,9.0,9.0,9.0,9.0,8.51,19.15,19.15,19.15,19.15,1
2400,173,150.0,7,1,0,7.0,9.0,9.0,9.0,9.0,12.0,20.0,20.0,20.0,14.0,1
2401,173,151.0,7,1,1,7.0,9.0,9.0,9.0,9.0,14.55,16.36,18.18,18.18,16.36,1
2404,173,154.0,7,1,1,7.0,9.0,9.0,9.0,9.0,15.38,17.31,17.31,17.31,17.31,1
2405,173,155.0,7,1,0,7.0,9.0,9.0,9.0,9.0,15.09,18.87,18.87,16.98,16.98,1
