,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
4817,13.0,320,295.0,12,1,0,8.0,8.0,9.0,9.0,7.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,7.0,7.0,5.0,5.0,6.0,3.0,2,14,0.35,30.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4818,13.0,320,296.0,12,1,0,8.0,8.0,9.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,5.0,8.0,8.0,5.0,7.0,6.0,6.0,2,14,-0.13,28.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4819,13.0,320,297.0,12,1,0,8.0,8.0,9.0,9.0,7.0,25.0,25.0,15.0,15.0,10.0,10.0,6.0,10.0,7.0,5.0,5.0,6.0,8.0,2,14,0.47,21.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4820,13.0,320,298.0,12,1,0,8.0,8.0,9.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,6.0,10.0,7.0,5.0,5.0,6.0,8.0,2,14,0.25,22.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4822,13.0,320,300.0,12,1,0,8.0,8.0,9.0,9.0,7.0,15.0,20.0,25.0,15.0,15.0,10.0,9.0,4.0,5.0,2.0,2.0,6.0,3.0,2,14,0.64,35.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4823,13.0,320,301.0,12,1,0,8.0,8.0,9.0,9.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,2.0,9.0,6.0,5.0,2,14,0.63,34.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4824,13.0,320,302.0,12,1,0,8.0,8.0,9.0,9.0,7.0,50.0,5.0,20.0,10.0,5.0,10.0,5.0,8.0,6.0,10.0,5.0,6.0,9.0,2,14,-0.35,21.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4825,13.0,320,303.0,12,1,0,8.0,8.0,9.0,9.0,7.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,2,14,0.8,33.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4826,13.0,320,304.0,12,1,0,8.0,8.0,9.0,9.0,7.0,5.0,20.0,25.0,25.0,15.0,10.0,5.0,7.0,6.0,5.0,5.0,6.0,5.0,2,14,0.49,28.0,36.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,8.0,9.0,8.0,2
4831,14.0,321,295.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,18.0,20.0,16.0,16.0,20.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,2,14,0.31,30.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4832,14.0,321,296.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,35.0,15.0,5.0,10.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,2,14,0.16,28.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4833,14.0,321,297.0,12,1,0,6.0,8.0,7.0,7.0,8.0,25.0,25.0,15.0,15.0,10.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2,14,0.28,21.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4834,14.0,321,298.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,30.0,20.0,10.0,15.0,15.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,2,14,0.31,22.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4836,14.0,321,300.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,25.0,15.0,15.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,4.0,2,14,0.66,35.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4837,14.0,321,301.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,8.0,7.0,5.0,5.0,7.0,2,14,0.63,34.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4838,14.0,321,302.0,12,1,0,6.0,8.0,7.0,7.0,8.0,50.0,5.0,20.0,10.0,5.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,2,14,0.3,21.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4839,14.0,321,303.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,25.0,25.0,10.0,15.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,2,14,0.51,33.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4840,14.0,321,304.0,12,1,0,6.0,8.0,7.0,7.0,8.0,5.0,20.0,25.0,25.0,15.0,10.0,4.0,7.0,6.0,6.0,5.0,5.0,4.0,2,14,0.55,28.0,29.0,30.0,15.0,15.0,20.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,40.0,10.0,10.0,30.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,2
4844,1.0,322,332.0,13,0,0,5.0,9.0,7.0,8.0,7.0,60.0,10.0,10.0,10.0,5.0,5.0,8.0,7.0,10.0,8.0,7.0,10.0,10.0,1,9,0.34,30.0,34.0,2.0,60.0,15.0,8.0,5.0,10.0,30.0,30.0,20.0,5.0,5.0,10.0,40.0,30.0,10.0,10.0,0.0,10.0,4.0,9.0,7.0,7.0,6.0,2
4846,1.0,322,334.0,13,0,0,5.0,9.0,7.0,8.0,7.0,40.0,10.0,15.0,10.0,10.0,15.0,8.0,7.0,10.0,10.0,7.0,10.0,10.0,1,9,-0.17,29.0,34.0,2.0,60.0,15.0,8.0,5.0,10.0,30.0,30.0,20.0,5.0,5.0,10.0,40.0,30.0,10.0,10.0,0.0,10.0,4.0,9.0,7.0,7.0,6.0,2
4853,2.0,323,332.0,13,0,1,7.0,9.0,8.0,6.0,3.0,60.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,1,9,0.33,30.0,25.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,15.0,15.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,9.0,6.0,6.0,1.0,2
4855,2.0,323,334.0,13,0,0,7.0,9.0,8.0,6.0,3.0,40.0,10.0,15.0,10.0,10.0,15.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,1,9,-0.37,29.0,25.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,15.0,15.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,9.0,6.0,6.0,1.0,2
4863,3.0,324,333.0,13,0,0,9.0,9.0,9.0,9.0,8.0,50.0,5.0,15.0,20.0,10.0,0.0,3.0,6.0,7.0,7.0,6.0,3.0,7.0,1,9,-0.25,23.0,23.0,40.0,10.0,15.0,20.0,10.0,5.0,60.0,5.0,5.0,15.0,5.0,10.0,60.0,5.0,5.0,15.0,5.0,10.0,9.0,10.0,9.0,10.0,9.0,2
4865,3.0,324,335.0,13,0,1,9.0,9.0,9.0,9.0,8.0,20.0,10.0,20.0,20.0,15.0,15.0,1.0,7.0,10.0,6.0,10.0,1.0,1.0,1,9,-0.12,24.0,23.0,40.0,10.0,15.0,20.0,10.0,5.0,60.0,5.0,5.0,15.0,5.0,10.0,60.0,5.0,5.0,15.0,5.0,10.0,9.0,10.0,9.0,10.0,9.0,2
4867,3.0,324,337.0,13,0,0,9.0,9.0,9.0,9.0,8.0,17.0,17.0,17.0,17.0,16.0,16.0,1.0,7.0,9.0,7.0,6.0,1.0,3.0,1,9,0.15,28.0,23.0,40.0,10.0,15.0,20.0,10.0,5.0,60.0,5.0,5.0,15.0,5.0,10.0,60.0,5.0,5.0,15.0,5.0,10.0,9.0,10.0,9.0,10.0,9.0,2
4875,4.0,325,336.0,13,0,0,7.0,9.0,8.0,7.0,8.0,20.0,15.0,30.0,10.0,15.0,10.0,6.0,7.0,6.0,8.0,5.0,5.0,5.0,1,9,0.63,25.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,30.0,20.0,10.0,20.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,9.0,8.0,7.0,8.0,2
4890,6.0,327,333.0,13,0,0,7.0,7.0,8.0,9.0,10.0,50.0,5.0,15.0,20.0,10.0,0.0,8.0,8.0,8.0,10.0,7.0,10.0,10.0,1,9,0.02,23.0,29.0,15.0,10.0,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,20.0,15.0,50.0,10.0,10.0,10.0,0.0,20.0,8.0,8.0,8.0,8.0,10.0,2
4892,6.0,327,335.0,13,0,0,7.0,7.0,8.0,9.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,8.0,10.0,8.0,8.0,8.0,8.0,6.0,1,9,0.19,24.0,29.0,15.0,10.0,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,20.0,15.0,50.0,10.0,10.0,10.0,0.0,20.0,8.0,8.0,8.0,8.0,10.0,2
4894,6.0,327,337.0,13,0,0,7.0,7.0,8.0,9.0,10.0,17.0,17.0,17.0,17.0,16.0,16.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,1,9,0.24,28.0,29.0,15.0,10.0,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,20.0,15.0,50.0,10.0,10.0,10.0,0.0,20.0,8.0,8.0,8.0,8.0,10.0,2
4899,7.0,328,333.0,13,0,0,7.0,10.0,10.0,8.0,10.0,50.0,5.0,15.0,20.0,10.0,0.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,1,9,0.21,23.0,30.0,22.0,12.0,30.0,25.0,10.0,1.0,30.0,5.0,30.0,5.0,20.0,10.0,10.0,10.0,20.0,40.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,2
4901,7.0,328,335.0,13,0,0,7.0,10.0,10.0,8.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,1,9,0.59,24.0,30.0,22.0,12.0,30.0,25.0,10.0,1.0,30.0,5.0,30.0,5.0,20.0,10.0,10.0,10.0,20.0,40.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,2
4903,7.0,328,337.0,13,0,0,7.0,10.0,10.0,8.0,10.0,17.0,17.0,17.0,17.0,16.0,16.0,7.0,9.0,8.0,8.0,7.0,6.0,10.0,1,9,0.38,28.0,30.0,22.0,12.0,30.0,25.0,10.0,1.0,30.0,5.0,30.0,5.0,20.0,10.0,10.0,10.0,20.0,40.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,2
4908,8.0,329,333.0,13,0,0,8.0,9.0,8.0,5.0,8.0,50.0,5.0,15.0,20.0,10.0,0.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0,1,9,-0.08,23.0,29.0,15.0,22.0,22.0,16.0,15.0,10.0,15.0,22.0,22.0,20.0,11.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,9.0,8.0,2.0,6.0,2
4910,8.0,329,335.0,13,0,0,8.0,9.0,8.0,5.0,8.0,20.0,10.0,20.0,20.0,15.0,15.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,1,9,0.49,24.0,29.0,15.0,22.0,22.0,16.0,15.0,10.0,15.0,22.0,22.0,20.0,11.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,9.0,8.0,2.0,6.0,2
4912,8.0,329,337.0,13,0,0,8.0,9.0,8.0,5.0,8.0,17.0,17.0,17.0,17.0,16.0,16.0,6.0,8.0,8.0,6.0,7.0,3.0,7.0,1,9,0.41,28.0,29.0,15.0,22.0,22.0,16.0,15.0,10.0,15.0,22.0,22.0,20.0,11.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,9.0,8.0,2.0,6.0,2
4916,9.0,330,332.0,13,0,0,8.0,10.0,7.0,9.0,9.0,60.0,10.0,10.0,10.0,5.0,5.0,3.0,9.0,8.0,4.0,6.0,2.0,4.0,1,9,0.11,30.0,22.0,15.0,25.0,15.0,20.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,50.0,10.0,5.0,15.0,5.0,15.0,9.0,9.0,9.0,9.0,9.0,2
4918,9.0,330,334.0,13,0,0,8.0,10.0,7.0,9.0,9.0,40.0,10.0,15.0,10.0,10.0,15.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,1,9,0.31,29.0,22.0,15.0,25.0,15.0,20.0,10.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,50.0,10.0,5.0,15.0,5.0,15.0,9.0,9.0,9.0,9.0,9.0,2
4926,10.0,331,333.0,13,0,0,7.0,9.0,7.0,9.0,4.0,50.0,5.0,15.0,20.0,10.0,0.0,10.0,8.0,5.0,7.0,5.0,4.0,7.0,1,9,0.13,23.0,34.0,15.0,15.0,10.0,25.0,10.0,25.0,20.0,10.0,10.0,30.0,10.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,7.0,7.0,9.0,7.0,2
4928,10.0,331,335.0,13,0,0,7.0,9.0,7.0,9.0,4.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,1,9,0.09,24.0,34.0,15.0,15.0,10.0,25.0,10.0,25.0,20.0,10.0,10.0,30.0,10.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,7.0,7.0,9.0,7.0,2
4930,10.0,331,337.0,13,0,0,7.0,9.0,7.0,9.0,4.0,17.0,17.0,17.0,17.0,16.0,16.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,1,9,0.24,28.0,34.0,15.0,15.0,10.0,25.0,10.0,25.0,20.0,10.0,10.0,30.0,10.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,7.0,7.0,9.0,7.0,2
4934,1.0,332,322.0,13,1,0,5.0,10.0,6.0,6.0,10.0,2.0,60.0,15.0,8.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,10,0.34,34.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,50.0,10.0,5.0,20.0,5.0,10.0,50.0,5.0,5.0,30.0,5.0,5.0,4.0,6.0,4.0,3.0,8.0,2
4935,1.0,332,323.0,13,1,1,5.0,10.0,6.0,6.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,8.0,10.0,9.0,7.0,8.0,8.0,8.0,1,10,0.33,25.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,50.0,10.0,5.0,20.0,5.0,10.0,50.0,5.0,5.0,30.0,5.0,5.0,4.0,6.0,4.0,3.0,8.0,2
4942,1.0,332,330.0,13,1,0,5.0,10.0,6.0,6.0,10.0,15.0,25.0,15.0,20.0,10.0,15.0,7.0,7.0,8.0,6.0,6.0,6.0,5.0,1,10,0.11,22.0,30.0,60.0,10.0,10.0,10.0,5.0,5.0,50.0,10.0,5.0,20.0,5.0,10.0,50.0,5.0,5.0,30.0,5.0,5.0,4.0,6.0,4.0,3.0,8.0,2
4946,2.0,333,324.0,13,1,0,7.0,4.0,9.0,7.0,9.0,40.0,10.0,15.0,20.0,10.0,5.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,1,10,-0.25,23.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,35.0,15.0,10.0,20.0,5.0,15.0,20.0,15.0,10.0,20.0,20.0,15.0,8.0,6.0,10.0,7.0,8.0,2
4949,2.0,333,327.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,1,10,0.02,29.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,35.0,15.0,10.0,20.0,5.0,15.0,20.0,15.0,10.0,20.0,20.0,15.0,8.0,6.0,10.0,7.0,8.0,2
4950,2.0,333,328.0,13,1,0,7.0,4.0,9.0,7.0,9.0,22.0,12.0,30.0,25.0,10.0,1.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,1,10,0.21,30.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,35.0,15.0,10.0,20.0,5.0,15.0,20.0,15.0,10.0,20.0,20.0,15.0,8.0,6.0,10.0,7.0,8.0,2
4951,2.0,333,329.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,22.0,22.0,16.0,15.0,10.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,1,10,-0.08,29.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,35.0,15.0,10.0,20.0,5.0,15.0,20.0,15.0,10.0,20.0,20.0,15.0,8.0,6.0,10.0,7.0,8.0,2
4953,2.0,333,331.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,15.0,10.0,25.0,10.0,25.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,1,10,0.13,34.0,23.0,50.0,5.0,15.0,20.0,10.0,0.0,35.0,15.0,10.0,20.0,5.0,15.0,20.0,15.0,10.0,20.0,20.0,15.0,8.0,6.0,10.0,7.0,8.0,2
4954,3.0,334,322.0,13,1,0,8.0,7.0,8.0,8.0,9.0,2.0,60.0,15.0,8.0,5.0,10.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1,10,-0.17,34.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,25.0,10.0,15.0,25.0,10.0,15.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,8.0,8.0,2
4955,3.0,334,323.0,13,1,0,8.0,7.0,8.0,8.0,9.0,10.0,20.0,20.0,20.0,10.0,20.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,1,10,-0.37,25.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,25.0,10.0,15.0,25.0,10.0,15.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,8.0,8.0,2
4962,3.0,334,330.0,13,1,0,8.0,7.0,8.0,8.0,9.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,1,10,0.31,22.0,29.0,40.0,10.0,15.0,10.0,10.0,15.0,25.0,10.0,15.0,25.0,10.0,15.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,8.0,8.0,2
4966,4.0,335,324.0,13,1,1,8.0,7.0,8.0,9.0,8.0,40.0,10.0,15.0,20.0,10.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1,10,-0.12,23.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,30.0,5.0,10.0,30.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,7.0,9.0,9.0,9.0,2
4969,4.0,335,327.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,1,10,0.19,29.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,30.0,5.0,10.0,30.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,7.0,9.0,9.0,9.0,2
4970,4.0,335,328.0,13,1,0,8.0,7.0,8.0,9.0,8.0,22.0,12.0,30.0,25.0,10.0,1.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,1,10,0.59,30.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,30.0,5.0,10.0,30.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,7.0,9.0,9.0,9.0,2
4971,4.0,335,329.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,22.0,22.0,16.0,15.0,10.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,1,10,0.49,29.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,30.0,5.0,10.0,30.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,7.0,9.0,9.0,9.0,2
4973,4.0,335,331.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,15.0,10.0,25.0,10.0,25.0,3.0,6.0,4.0,3.0,3.0,6.0,3.0,1,10,0.09,34.0,24.0,20.0,10.0,20.0,20.0,15.0,15.0,30.0,5.0,10.0,30.0,15.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,7.0,9.0,9.0,9.0,2
4977,5.0,336,325.0,13,1,0,5.0,9.0,7.0,7.0,9.0,10.0,20.0,20.0,10.0,10.0,30.0,6.0,8.0,8.0,7.0,5.0,6.0,4.0,1,10,0.63,30.0,25.0,20.0,15.0,30.0,10.0,15.0,10.0,30.0,15.0,20.0,10.0,15.0,10.0,30.0,15.0,20.0,10.0,15.0,10.0,4.0,6.0,6.0,5.0,10.0,2
4986,6.0,337,324.0,13,1,0,6.0,6.0,6.0,6.0,6.0,40.0,10.0,15.0,20.0,10.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,1,10,0.15,23.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.0,6.0,6.0,6.0,2
4989,6.0,337,327.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,10.0,20.0,20.0,20.0,15.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,1,10,0.24,29.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.0,6.0,6.0,6.0,2
4990,6.0,337,328.0,13,1,0,6.0,6.0,6.0,6.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,9.0,6.0,8.0,7.0,7.0,6.0,6.0,1,10,0.38,30.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.0,6.0,6.0,6.0,2
4991,6.0,337,329.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,22.0,22.0,16.0,15.0,10.0,7.0,9.0,8.0,6.0,6.0,6.0,6.0,1,10,0.41,29.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.0,6.0,6.0,6.0,2
4993,6.0,337,331.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,10.0,25.0,10.0,25.0,8.0,9.0,7.0,6.0,6.0,6.0,6.0,1,10,0.24,34.0,28.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.0,6.0,6.0,6.0,2
5026,1.0,341,363.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,20.0,20.0,5.0,10.0,4.0,10.0,8.0,8.0,8.0,4.0,6.0,2,18,0.21,23.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,7.0,6.0,6.0,6.0,2
5037,1.0,341,374.0,14,0,0,7.0,9.0,7.0,9.0,9.0,50.0,10.0,10.0,10.0,5.0,15.0,6.0,10.0,9.0,8.0,8.0,6.0,8.0,2,18,-0.15,30.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,7.0,6.0,6.0,6.0,2
5039,1.0,341,376.0,14,0,0,7.0,9.0,7.0,9.0,9.0,30.0,10.0,15.0,20.0,15.0,10.0,8.0,8.0,10.0,7.0,10.0,6.0,5.0,2,18,0.5,25.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,7.0,6.0,6.0,6.0,2
5040,1.0,341,377.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,10.0,20.0,15.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2,18,-0.23,26.0,23.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,7.0,6.0,6.0,6.0,2
5045,2.0,342,364.0,14,0,0,10.0,10.0,10.0,10.0,10.0,25.0,25.0,25.0,15.0,10.0,0.0,5.0,6.0,7.0,6.0,7.0,0.0,5.0,2,18,0.0,27.0,33.0,40.0,15.0,25.0,5.0,15.0,0.0,55.0,10.0,5.0,15.0,5.0,10.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,2
5054,2.0,342,373.0,14,0,0,10.0,10.0,10.0,10.0,10.0,75.0,5.0,5.0,10.0,0.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2,18,0.09,29.0,33.0,40.0,15.0,25.0,5.0,15.0,0.0,55.0,10.0,5.0,15.0,5.0,10.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,2
